1264102085	20250919	202509	2025	2025.7096	IRL	IRELAND	IRL								IRLGOV	IRELAND	IRL					GOV			1	051	051	05	1	3.4	2	2	2	-0.841562902533275	4	Ballymurphy, Carlow, Ireland	EI	EI01	18308	52.5731	-6.86167	-1500630	4	Ballymurphy, Carlow, Ireland	EI	EI01	18308	52.5731	-6.86167	-1500630	4	Ballymurphy, Carlow, Ireland	EI	EI01	18308	52.5731	-6.86167	-1500630	20250919170000	https://www.johnogroat-journal.co.uk/news/national/new-northern-ireland-legacy-deal-leaves-a-lot-of-questions-to-answer-victims-141028/
1264102086	20250919	202509	2025	2025.7096	IRL	CORK	IRL								USA	PHILADELPHIA	USA								1	051	051	05	1	3.4	2	1	2	9.04977375565611	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	1	Macedonia	MK	MK		41.833333	22	MK	20250919170000	https://hellenicnews.com/2025/09/19/greek-night-at-blue-cork-winery-vineyard-unites-community-in-music-dance-and-tradition/
1264102087	20250919	202509	2025	2025.7096	IRLCOP	IRELAND	IRL					COP			IRL	IRELAND	IRL								1	120	120	12	3	-4.0	2	1	2	-6.1764705882353	4	Lucan, County South Dublin, Ireland	EI	EI39	18288	53.3592	-6.43889	-1504347	4	Lucan, County South Dublin, Ireland	EI	EI39	18288	53.3592	-6.43889	-1504347	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.echolive.ie/corknews/arid-41708813.html
1264102088	20250919	202509	2025	2025.7096	IRLGOV	IRELAND	IRL					GOV													0	010	010	01	1	0.0	2	1	2	-1.0948905109489	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.rte.ie/news/ireland/2025/0919/1534395-legacy-reaction/
1264102089	20250919	202509	2025	2025.7096	IRLGOV	IRISH	IRL					GOV													0	036	036	03	1	4.0	6	1	6	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102090	20250919	202509	2025	2025.7096	IRLGOV	IRISH	IRL					GOV													0	036	036	03	1	4.0	6	1	6	-3.42587123449498	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Londonderry, Derry, United Kingdom	UK	UKS6	18287	55	-7.33333	-2601896	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102091	20250919	202509	2025	2025.7096	IRLGOV	MICHEAL MARTIN	IRL					GOV			GBR	UNITED KINGDOM	GBR								0	051	051	05	1	3.4	10	1	10	-3.42587123449498	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250919170000	https://www.dailymail.co.uk/news/article-15115449/Northern-Ireland-veterans-blast-Labour-betrayal-Troubles-legacy-deal-result-fresh-criminal-prosecutions-service-personnel.html
1264102092	20250919	202509	2025	2025.7096	IRN	IRANIAN	IRN								FRA	FRANCE	FRA								1	042	042	04	1	1.9	9	2	9	-3.58602300005082	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250919170000	https://www.ledburyreporter.co.uk/news/national/25481758.third-person-deported-one-one-out-migration-deal-france/
1264102093	20250919	202509	2025	2025.7096	IRN	IRANIAN	IRN								FRA	FRANCE	FRA								1	042	042	04	1	1.9	1	1	1	-3.6697247706422	1	United Kingdom	UK	UK		54	-4	UK	1	Rwanda	RW	RW		-2	30	RW	1	Rwanda	RW	RW		-2	30	RW	20250919170000	https://www.ledburyreporter.co.uk/news/national/25481758.third-person-deported-one-one-out-migration-deal-france/
1264102094	20250919	202509	2025	2025.7096	IRN	IRAN	IRN								SYR	SYRIA	SYR								1	0874	087	08	2	10.0	4	1	4	-11.2068965517242	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20250919170000	https://news.az/news/syria-uncovers-mass-grave-at-site-of-2014-ambush
1264102095	20250919	202509	2025	2025.7096	IRN	IRAN	IRN								UAF	FIGHTER						UAF			1	0874	087	08	2	10.0	7	2	7	-10.1177282802224	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	4	Ghouta, Dimashq, Syria	SY	SY13	26333	33.5	36.3833	-2538031	20250919170000	https://news.az/news/syria-uncovers-mass-grave-at-site-of-2014-ambush
1264102096	20250919	202509	2025	2025.7096	IRN	IRAN	IRN								UAF	MILITIA						UAF			1	0874	087	08	2	10.0	7	1	7	-3.5827186512118	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250919170000	https://www.thenationalnews.com/news/mena/2025/09/19/syria-discovers-mass-grave-at-site-of-2014-ambush/
1264102097	20250919	202509	2025	2025.7096	IRN	IRAN	IRN								UAF	MILITIA						UAF			1	0874	087	08	2	10.0	2	1	2	-3.5827186512118	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	1	Philippines	RP	RP		13	122	RP	20250919170000	https://www.thenationalnews.com/news/mena/2025/09/19/syria-discovers-mass-grave-at-site-of-2014-ambush/
1264102098	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	2	1	2	0	1	Israel	IS	IS		31.5	34.75	IS	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	20250919170000	https://english.wafa.ps/Pages/Details/161504
1264102099	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	2	1	2	0	1	Luxembourg	LU	LU		49.75	6.166667	LU	0								1	Luxembourg	LU	LU		49.75	6.166667	LU	20250919170000	https://english.wafa.ps/Pages/Details/161504
1264102100	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	3	1	3	-3.75234521575985	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://dailycaller.com/2025/09/19/us-shuts-down-performative-gaza-ceasefire-at-un-it-says-legitimizes-hamas-narratives/
1264102101	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								CHL	SANTIAGO	CHL								0	036	036	03	1	4.0	3	1	3	-3.75234521575985	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919170000	https://dailycaller.com/2025/09/19/us-shuts-down-performative-gaza-ceasefire-at-un-it-says-legitimizes-hamas-narratives/
1264102102	20250919	202509	2025	2025.7096	ISR	ISRAELI	ISR								CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	2	1	2	-8.13008130081301	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Khan Yunis, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.3402	34.3063	-797165	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://english.wafa.ps/Pages/Details/161509
1264102103	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	2	1	2	-8.13008130081301	4	Khan Yunis, Gaza Strip (general), Gaza Strip	GZ	GZ00	18315	31.3402	34.3063	-797165	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://english.wafa.ps/Pages/Details/161509
1264102104	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								JUD	PROSECUTOR						JUD			1	010	010	01	1	0.0	4	1	4	-6.33333333333333	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://www.khaleejtimes.com/world/mena/gaza-genocide-accusations-israel-in-the-dock
1264102105	20250919	202509	2025	2025.7096	ISR	ISRAELI	ISR								LBN	LEBANON	LBN								1	193	193	19	4	-10.0	10	1	10	-8.33333333333333	1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Israel	IS	IS		31.5	34.75	IS	20250919170000	https://english.wafa.ps/Pages/Details/161502
1264102106	20250919	202509	2025	2025.7096	ISR	ISRAELI	ISR								LBNCVL	LEBANESE	LBN					CVL			1	190	190	19	4	-10.0	8	1	8	-8.33333333333333	1	Israel	IS	IS		31.5	34.75	IS	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250919170000	https://english.wafa.ps/Pages/Details/161502
1264102107	20250919	202509	2025	2025.7096	ISR	ISRAELI	ISR								LBNCVL	LEBANON	LBN					CVL			1	190	190	19	4	-10.0	2	1	2	-8.33333333333333	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250919170000	https://english.wafa.ps/Pages/Details/161502
1264102108	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								PSE	PALESTINIAN	PSE								0	036	036	03	1	4.0	1	1	1	-3.75234521575985	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Algeria	AG	AG		28	3	AG	20250919170000	https://dailycaller.com/2025/09/19/us-shuts-down-performative-gaza-ceasefire-at-un-it-says-legitimizes-hamas-narratives/
1264102109	20250919	202509	2025	2025.7096	ISR	ISRAEL	ISR								USA	NEW YORK	USA								1	080	080	08	2	5.0	4	1	4	-4.03225806451613	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://english.wafa.ps/Pages/Details/161506
1264102110	20250919	202509	2025	2025.7096	ITA	ITALIAN	ITA								MED	WEBSITE						MED			0	090	090	09	2	-2.0	2	1	2	-2.25988700564972	4	Ghedi, Lombardia, Italy	IT	IT09	18359	45.4	10.2667	-118456	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	4	Tallinn, Harjumaa, Estonia	EN	EN01	15916	59.4339	24.7281	-2625660	20250919170000	https://theaviationist.com/2025/09/19/russian-mig-31s-estonia/
1264102111	20250919	202509	2025	2025.7096	JAM	KINGSTON	JAM								CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	7.53768844221105	4	Gananoque, Ontario, Canada	CA	CA08	30527	44.3333	-76.1667	-565076	4	Gananoque, Ontario, Canada	CA	CA08	30527	44.3333	-76.1667	-565076	4	Gananoque, Ontario, Canada	CA	CA08	30527	44.3333	-76.1667	-565076	20250919170000	https://www.thewhig.com:443/news/gananoque-set-to-host-two-day-ontario-culture-days-festival
1264102112	20250919	202509	2025	2025.7096	JEW	JEWISH				JEW															1	051	051	05	1	3.4	3	1	3	-7.99396681749623	4	Flensburg, Schleswig-Holstein, Germany	GM	GM10	16562	54.7833	9.43333	-1770407	0								4	Flensburg, Schleswig-Holstein, Germany	GM	GM10	16562	54.7833	9.43333	-1770407	20250919170000	https://www.euronews.com/my-europe/2025/09/19/eu-will-step-up-security-of-jews-in-europe-against-troubling-antisemitism
1264102113	20250919	202509	2025	2025.7096	JEW	JEWISH				JEW															1	051	051	05	1	3.4	2	1	2	-7.99396681749623	1	Belgium	BE	BE		50.833333	4	BE	0								1	Belgium	BE	BE		50.833333	4	BE	20250919170000	https://www.euronews.com/my-europe/2025/09/19/eu-will-step-up-security-of-jews-in-europe-against-troubling-antisemitism
1264102114	20250919	202509	2025	2025.7096	JEW	JEWISH				JEW					EUR	EUROPE	EUR								0	190	190	19	4	-10.0	5	1	5	-7.99396681749623	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://www.euronews.com/my-europe/2025/09/19/eu-will-step-up-security-of-jews-in-europe-against-troubling-antisemitism
1264102115	20250919	202509	2025	2025.7096	JEW	JEWISH				JEW					ISR	ISRAEL	ISR								0	190	190	19	4	-10.0	5	1	5	-7.99396681749623	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919170000	https://www.euronews.com/my-europe/2025/09/19/eu-will-step-up-security-of-jews-in-europe-against-troubling-antisemitism
1264102116	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD													1	010	010	01	1	0.0	1	1	1	-1.73501577287066	4	Bageshwar, Uttaranchal, India	IN	IN39	70281	29.85	79.7667	-2089600	0								4	Bageshwar, Uttaranchal, India	IN	IN39	70281	29.85	79.7667	-2089600	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102117	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD													1	010	010	01	1	0.0	1	1	1	-1.73501577287066	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	0								4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102118	20250919	202509	2025	2025.7096	JUD	JUDGE						JUD													1	010	010	01	1	0.0	6	1	6	-6.55737704918033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	0								4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20250919170000	https://www.jacarandafm.com/news/news/bester-magadumana-case-postponed-december/
1264102119	20250919	202509	2025	2025.7096	JUD	JUDGE						JUD													0	012	012	01	1	-0.4	3	1	3	-6.78571428571428	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20250919170000	https://metro.co.uk/2025/09/19/man-22-sentenced-rape-blackmail-39-children-catfished-24210933/
1264102120	20250919	202509	2025	2025.7096	JUD	SUPREME COURT						JUD													1	051	051	05	1	3.4	5	1	5	0.86580086580086	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20250919170000	https://www.winnipegfreepress.com/business/2025/09/19/supreme-court-of-canada-sides-with-couple-over-disputed-portion-of-their-backyard
1264102121	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD													1	060	060	06	2	6.0	4	1	4	-1.73501577287066	4	Kathgodam, Uttaranchal, India	IN	IN39	70288	29.2667	79.5333	-2100057	0								4	Kathgodam, Uttaranchal, India	IN	IN39	70288	29.2667	79.5333	-2100057	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102122	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD													1	060	060	06	2	6.0	6	1	6	-1.73501577287066	4	Kosi, India (general), India	IN	IN00	17925	27.8	77.4333	-2101491	0								4	Kosi, India (general), India	IN	IN00	17925	27.8	77.4333	-2101491	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102123	20250919	202509	2025	2025.7096	JUD	LAWYER						JUD													1	110	110	11	3	-2.0	3	1	3	-6.55737704918033	4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	0								4	Arusha, Arusha, Tanzania	TZ	TZ26	48384	-3.36667	36.6833	-2561033	20250919170000	https://www.jacarandafm.com/news/news/bester-magadumana-case-postponed-december/
1264102124	20250919	202509	2025	2025.7096	JUD	SUPREME COURT						JUD													1	110	110	11	3	-2.0	5	1	5	0	4	Dalada Maligawa, Central, Sri Lanka	CE	CE29	41748	7.2933	80.6383	10761054	0								4	Dalada Maligawa, Central, Sri Lanka	CE	CE29	41748	7.2933	80.6383	10761054	20250919170000	https://srilankamirror.com/news/chinese-national-arrested-over-flying-drone-near-sri-dalada-maligawa/
1264102125	20250919	202509	2025	2025.7096	JUD	SUPREME COURT						JUD													1	110	110	11	3	-2.0	5	1	5	-2.14285714285714	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20250919170000	https://srilankamirror.com/news/dan-priyasad-murder-3-including-alleged-shooter-arrested/
1264102126	20250919	202509	2025	2025.7096	JUD	JUDGE						JUD													1	111	111	11	3	-2.0	5	1	5	-4.97237569060773	3	Hyde Park, New York, United States	US	USNY	NY027	41.7848	-73.9332	953559	0								3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	20250919170000	https://variety.com/2025/politics/news/trump-lawsuit-new-york-times-tossed-1236524427/
1264102127	20250919	202509	2025	2025.7096	JUD	FEDERAL JUDGE						JUD													1	114	114	11	3	-2.0	6	1	6	-4.25531914893617	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919170000	https://deadline.com/2025/09/trump-new-york-times-lawsuit-dismissed-1236549446/
1264102128	20250919	202509	2025	2025.7096	JUD	PROSECUTOR						JUD													1	160	160	16	4	-4.0	7	1	7	-5	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250919170000	https://georgiatoday.ge/uk-sanctions-georgia-linked-supporters-of-putins-illegal-war-in-ukraine/
1264102129	20250919	202509	2025	2025.7096	JUD	JUDGE						JUD			CVL	VOTER						CVL			1	192	192	19	4	-9.5	10	1	10	-5.30973451327433	0								0								0								20250919170000	https://abc3340.com/news/local/jefferson-county-commission-appeals-decision-on-redistricting-plan
1264102130	20250919	202509	2025	2025.7096	JUD	JUDGE						JUD			GBR	UNITED KINGDOM	GBR								0	012	012	01	1	-0.4	1	1	1	-6.78571428571428	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20250919170000	https://metro.co.uk/2025/09/19/man-22-sentenced-rape-blackmail-39-children-catfished-24210933/
1264102131	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-1.73501577287066	4	Bageshwar, Uttaranchal, India	IN	IN39	70281	29.85	79.7667	-2089600	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102132	20250919	202509	2025	2025.7096	JUD	MAGISTRATE						JUD			GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	1	1	1	-1.73501577287066	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	4	Nainital, Uttaranchal, India	IN	IN39	70288	29.3833	79.45	-2105459	20250919170000	https://www.newsx.com/india/uttarakhand-cm-dhami-chairs-high-level-meeting-on-damages-of-recent-disasters-in-the-state20250919213317-74537/
1264102133	20250919	202509	2025	2025.7096	JUD	FEDERAL JUDGE						JUD			GOV	PRESIDENT						GOV			1	160	160	16	4	-4.0	10	1	10	-4.97237569060773	3	Hyde Park, New York, United States	US	USNY	NY027	41.7848	-73.9332	953559	3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	20250919170000	https://variety.com/2025/politics/news/trump-lawsuit-new-york-times-tossed-1236524427/
1264102134	20250919	202509	2025	2025.7096	JUD	APPEALS COURT						JUD			HLH	CASEWORKER						HLH			1	010	010	01	1	0.0	10	1	10	-1.80722891566265	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20250919170000	https://gazette.com/category/courts/
1264102135	20250919	202509	2025	2025.7096	JUD	COUNSEL						JUD			HLH	DOCTOR						HLH			1	010	010	01	1	0.0	4	1	4	-3.36	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20250919170000	https://www.tribuneindia.com/news/haryana/haryana-orders-doctors-to-write-prescriptions-in-capital-letters-to-prevent-medication-errors/
