1269509308	20241019	202410	2024	2024.7918	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	045	045	04	1	5.0	10	1	10	1.40845070422535	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	20251019200000	https://www.globaltimes.cn/page/202510/1346002.shtml
1269509375	20251019	202510	2025	2025.7918											NGA	NIGERIA	NGA								0	053	053	05	1	3.8	5	1	5	2.02020202020202	0								4	Anioma, Delta, Nigeria	NI	NI36	22728	6.17781	6.4114	-1999979	4	Anioma, Delta, Nigeria	NI	NI36	22728	6.17781	6.4114	-1999979	20251019200000	https://www.nationalaccordnewspaper.com/ohanaeze-blasts-fg-over-gas-project-snub-demands-inclusion-for-southeast/
1269509376	20251019	202510	2025	2025.7918											NGA	NIGERIA	NGA								1	1123	112	11	3	-2.0	4	1	4	-8.55949895615867	0								4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	4	Asokoro, Nigeria (general), Nigeria	NI	NI00	191147	9.05194	7.53	-2000688	20251019200000	https://www.nationalaccordnewspaper.com/ned-nwoko-accuses-regina-daniels-of-drug-abuse-amid-domestic-violence-allegations/
1269509377	20251019	202510	2025	2025.7918											OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	6	1	6	-1.5625	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251019200000	https://www.kawc.org/podcast/arizona-edition/2025-10-19/arizona-edition-no-kings-awc-president-corr-retiring
1269509378	20251019	202510	2025	2025.7918											OPP	PROTESTER						OPP			0	043	043	04	1	2.8	2	1	2	-5.38116591928251	0								3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20251019200000	https://freethoughtblogs.com/singham/2025/10/19/massive-protests-against-trump/
1269509379	20251019	202510	2025	2025.7918											OPP	PROTESTER						OPP			0	043	043	04	1	2.8	2	1	2	-5.38116591928251	0								3	Ocean Beach, California, United States	US	USCA		32.7445	-117.255	1661134	3	Monterey, California, United States	US	USCA	CA053	36.6002	-121.895	1659762	20251019200000	https://freethoughtblogs.com/singham/2025/10/19/massive-protests-against-trump/
1269509380	20251019	202510	2025	2025.7918											OPP	PROTESTER						OPP			0	043	043	04	1	2.8	6	1	6	-5.38116591928251	0								3	Ocean Beach, California, United States	US	USCA		32.7445	-117.255	1661134	3	Ocean Beach, California, United States	US	USCA		32.7445	-117.255	1661134	20251019200000	https://freethoughtblogs.com/singham/2025/10/19/massive-protests-against-trump/
1269509381	20251019	202510	2025	2025.7918											PRT	PORTUGAL	PRT								1	173	173	17	4	-5.0	4	1	4	-2.10772833723653	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20251019200000	https://www.yahoo.com/news/articles/115-foot-waves-scientists-detect-163311782.html
1269509382	20251019	202510	2025	2025.7918											PSEREB	HAMAS	PSE					REB			0	042	042	04	1	1.9	2	1	2	-6.68016194331984	0								4	Shifa, Ha?afon, Israel	IS	IS03	18314	32.45	35.5333	-781443	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019200000	https://www.11alive.com/article/syndication/associatedpress/israel-identifies-body-of-hostage-as-major-gaza-crossing-remains-closed/616-e398d291-bd53-4340-b079-6ca720b6a4e9
1269509383	20251019	202510	2025	2025.7918											PSEREBUAF	HAMAS	PSE					REB	UAF		1	190	190	19	4	-10.0	1	1	1	-7.11297071129707	0								4	Rafah, Gaza Strip (general), Gaza Strip	GZ	GZ00	16446	31.3292	34.2311	10420173	4	Rafah, Gaza Strip (general), Gaza Strip	GZ	GZ00	16446	31.3292	34.2311	10420173	20251019200000	https://athens-times.com/gaza-strip-israel-launches-new-wave-of-airstrikes-against-hamas/
1269509384	20251019	202510	2025	2025.7918											RUS	RUSSIA	RUS								0	014	014	01	1	0.0	3	1	3	-2.91095890410959	0								1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20251019200000	https://redstate.com/wardclark/2025/10/19/trumps-top-negotiator-to-ukraine-give-up-the-donetsk-region-n2195247
1269509385	20251019	202510	2025	2025.7918											UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	5	1	5	-11.1814345991561	0								4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	4	Santa Marta, Magdalena, Colombia	CO	CO38	14028	11.2408	-74.199	-598739	20251019200000	https://www.yahoo.com/news/articles/3-killed-us-strike-colombian-172412971.html
1269509386	20251019	202510	2025	2025.7918											USA	MONTANA	USA								1	036	036	03	1	4.0	7	1	7	0	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20251019200000	https://www.yahoo.com/news/articles/alabama-pilot-2-daughters-found-193226661.html
1269509387	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	040	040	04	1	1.0	3	1	3	4.1522491349481	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251019200000	https://www.liverpoolecho.co.uk/news/tv/itv-coronation-street-liverpool-producers-32683464
1269509388	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	042	042	04	1	1.9	8	1	8	-1.99401794616151	0								3	Plymouth Meeting, Pennsylvania, United States	US	USPA		40.1023	-75.2743	1184137	3	Plymouth Meeting, Pennsylvania, United States	US	USPA		40.1023	-75.2743	1184137	20251019200000	https://www.pennlive.com/news/2025/10/judge-blocked-facebook-from-revealing-pa-activists-who-track-ice-on-social-media.html
1269509389	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	042	042	04	1	1.9	4	1	4	-3.96174863387978	0								3	Bernalillo County, New Mexico, United States	US	USNM		35.05	-106.667	1702363	3	Bernalillo County, New Mexico, United States	US	USNM		35.05	-106.667	1702363	20251019200000	https://www.yahoo.com/news/articles/opinion-opinion-primer-mayoral-debates-190600765.html
1269509390	20251019	202510	2025	2025.7918											USA	NEW YORK	USA								1	042	042	04	1	1.9	8	1	8	-1.79640718562874	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251019200000	https://www.masslive.com/news/2025/10/five-mass-zip-codes-make-list-of-most-expensive-places-in-us-to-buy-a-home.html
1269509391	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	043	043	04	1	2.8	3	1	3	-5.52416823603264	0								3	University Of Wyoming, Wyoming, United States	US	USWY		41.3119	-105.576	1595843	3	University Of Wyoming, Wyoming, United States	US	USWY		41.3119	-105.576	1595843	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269509392	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	4.07239819004525	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20251019200000	https://www.thenews.com.pk/latest/1352110-paul-mescal-reflects-on-evolving-bond-with-josh-oconnor-on-film-set
1269509393	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	0.95573440643864	0								3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	20251019200000	https://www.yahoo.com/news/articles/trump-didn-t-deserve-nobel-120000866.html
1269509394	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	0.88369441277081	0								3	Atlantic City, Wyoming, United States	US	USWY		42.4966	-108.731	1584989	3	Atlantic City, Wyoming, United States	US	USWY		42.4966	-108.731	1584989	20251019200000	https://cowboystatedaily.com/2025/10/19/drinking-wyoming-the-drinks-at-lander-bar-come-with-a-taste-of-western-history/
1269509395	20251019	202510	2025	2025.7918											USA	TEXAS	USA								0	060	060	06	2	6.0	10	1	10	-2.52032520325203	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251019200000	https://www.mining.com/web/a-stock-traders-guide-to-navigating-chinas-curb-on-rare-earths/
1269509396	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	060	060	06	2	6.0	3	1	3	-3.20284697508896	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20251019200000	https://allhiphop.com/news/kanye-west-sells-14-million-ranch-back-to-original-owners/
1269509397	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	0841	084	08	2	7.0	4	1	4	0.25421035907213	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20251019200000	https://www.slashfilm.com/1997986/ving-rhames-best-movies-ranked/
1269509398	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-12.4260355029585	0								3	East Hartford, Connecticut, United States	US	USCT		41.7823	-72.612	206819	3	East Hartford, Connecticut, United States	US	USCT		41.7823	-72.612	206819	20251019200000	https://www.yahoo.com/news/articles/ct-man-facing-multiple-charges-192000226.html
1269509399	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	6	-9.62962962962963	0								3	Pamlico County, North Carolina, United States	US	USNC		35.1335	-76.7496	1023355	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20251019200000	https://www.wral.com/news/local/nc-senator-norman-sanderson-arrested-dwi-raleigh-october-2025/
1269509400	20251019	202510	2025	2025.7918											USA	MARYLAND	USA								1	190	190	19	4	-10.0	2	1	2	-6.64335664335664	0								3	Howard University Hospital, District of Columbia, United States	US	USDC		38.9173	-77.0201	1984545	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251019200000	https://www.nbcnewyork.com/news/national-international/11-injured-after-driver-crashes-into-childs-birthday-party-in-maryland/6406942/
1269509401	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	-9.9236641221374	0								3	Warrensburg, Missouri, United States	US	USMO	MO101	38.7628	-93.7361	728362	3	Warrensburg, Missouri, United States	US	USMO	MO101	38.7628	-93.7361	728362	20251019200000	https://www.yahoo.com/news/articles/lee-summit-man-dies-crashing-175743166.html
1269509402	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-8.94039735099338	0								3	Carneys Point, New Jersey, United States	US	USNJ		39.7112	-75.4702	875212	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20251019200000	https://catcountry1073.com/ixp/385/p/turnpike-deadly-crash/
1269509403	20251019	202510	2025	2025.7918											USA	MARYLAND	USA								1	190	190	19	4	-10.0	3	1	3	-6.64335664335664	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251019200000	https://www.nbcnewyork.com/news/national-international/11-injured-after-driver-crashes-into-childs-birthday-party-in-maryland/6406942/
1269509404	20251019	202510	2025	2025.7918											USA	MISSOURI	USA								1	190	190	19	4	-10.0	4	1	4	-9.9236641221374	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Warrensburg, Missouri, United States	US	USMO	MO101	38.7628	-93.7361	728362	20251019200000	https://www.yahoo.com/news/articles/lee-summit-man-dies-crashing-175743166.html
1269509405	20251019	202510	2025	2025.7918											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	4.1522491349481	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251019200000	https://www.liverpoolecho.co.uk/news/tv/itv-coronation-street-liverpool-producers-32683464
1269509406	20251019	202510	2025	2025.7918											USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	4	1	4	0.95573440643864	0								3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	20251019200000	https://www.yahoo.com/news/articles/trump-didn-t-deserve-nobel-120000866.html
1269509407	20251019	202510	2025	2025.7918											USAGOV	UNITED STATES	USA					GOV			1	042	042	04	1	1.9	2	1	2	0.26385224274407	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251019200000	https://www.coladaily.com/communities/thousands-gather-for-columbia-no-kings-protest/article_8fe5f28c-4470-4267-85a5-b0e1fef6bf6f.html
1269509408	20251019	202510	2025	2025.7918	AGR	FARMER						AGR													1	032	032	03	1	4.5	5	1	5	1.37524557956778	4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	0								4	Gilgit-Baltistan, Northern Areas, Pakistan	PK	PK07	40421	36	75	10789791	20251019200000	https://www.pakistantoday.com.pk/2025/10/19/govt-greenlights-wheat-policy-2025-26-free-inter-provincial-movement-to-ensure-national-supply/
1269509409	20251019	202510	2025	2025.7918	AGR	RANCHER						AGR													0	036	036	03	1	4.0	3	1	3	0.88369441277081	3	Atlantic City, Wyoming, United States	US	USWY	WY013	42.4966	-108.731	1584989	0								3	Atlantic City, Wyoming, United States	US	USWY		42.4966	-108.731	1584989	20251019200000	https://cowboystatedaily.com/2025/10/19/drinking-wyoming-the-drinks-at-lander-bar-come-with-a-taste-of-western-history/
1269509410	20251019	202510	2025	2025.7918	AGR	FARMER						AGR			AUS	AUSTRALIA	AUS								1	173	173	17	4	-5.0	2	1	2	0.10288065843621	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	20251019200000	https://www.stockandland.com.au/story/9091102/renewable-energy-zones-questioned-as-projects-stray-outside-zones/
1269509411	20251019	202510	2025	2025.7918	AGR	FARMER						AGR			AUSGOV	AUSTRALIA	AUS					GOV			1	173	173	17	4	-5.0	2	1	2	0.10288065843621	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	4	Moyne, Victoria, Australia	AS	AS07	5407	-38.3167	142.267	-1589620	20251019200000	https://www.stockandland.com.au/story/9091102/renewable-energy-zones-questioned-as-projects-stray-outside-zones/
1269509412	20251019	202510	2025	2025.7918	AGR	FARMER						AGR			GOV	PRESIDENT						GOV			1	173	173	17	4	-5.0	6	1	6	0.10288065843621	4	Meadow Creek, New South Wales, Australia	AS	AS02	5096	-32.4833	148.583	-1586693	4	Meadow Creek, New South Wales, Australia	AS	AS02	5096	-32.4833	148.583	-1586693	4	Meadow Creek, New South Wales, Australia	AS	AS02	5096	-32.4833	148.583	-1586693	20251019200000	https://www.stockandland.com.au/story/9091102/renewable-energy-zones-questioned-as-projects-stray-outside-zones/
1269509413	20251019	202510	2025	2025.7918	AGR	RANCHER						AGR			USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	0.88369441277081	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20251019200000	https://cowboystatedaily.com/2025/10/19/drinking-wyoming-the-drinks-at-lander-bar-come-with-a-taste-of-western-history/
1269509414	20251019	202510	2025	2025.7918	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	2	1	2	-5.74257425742574	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	0								1	Japan	JA	JA		36	138	JA	20251019200000	https://www.yahoo.com/news/articles/flu-cases-surge-early-japan-120000627.html
1269509415	20251019	202510	2025	2025.7918	BEL	BELGIUM	BEL								CVL	MIGRANT						CVL			0	130	130	13	3	-4.4	2	1	2	-3.75	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20251019200000	https://www.lbc.co.uk/article/nigel-farages-brussels-fraud-probe-5HjdFcS_2/
1269509416	20251019	202510	2025	2025.7918	BEL	BELGIUM	BEL								CVL	MIGRANT						CVL			0	130	130	13	3	-4.4	2	1	2	-3.75	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251019200000	https://www.lbc.co.uk/article/nigel-farages-brussels-fraud-probe-5HjdFcS_2/
1269509417	20251019	202510	2025	2025.7918	BEL	BELGIUM	BEL								DEU	GERMANY	DEU								1	193	193	19	4	-10.0	6	1	6	2.53968253968254	1	Finland	FI	FI		64	26	FI	1	France	FR	FR		46	2	FR	1	Finland	FI	FI		64	26	FI	20251019200000	https://www.eurohandball.com/en/news/en/portugal-claim-first-ehf-euro-2026-qualifiers-victory-as-round-2-ends/
1269509418	20251019	202510	2025	2025.7918	BEL	BELGIUM	BEL								DEU	GERMANY	DEU								1	193	193	19	4	-10.0	4	1	4	2.53968253968254	1	Finland	FI	FI		64	26	FI	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251019200000	https://www.eurohandball.com/en/news/en/portugal-claim-first-ehf-euro-2026-qualifiers-victory-as-round-2-ends/
1269509419	20251019	202510	2025	2025.7918	BLR	BELARUSIAN	BLR																		1	010	010	01	1	0.0	2	1	2	1.05105105105106	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509420	20251019	202510	2025	2025.7918	BLR	BELARUS	BLR																		1	010	010	01	1	0.0	1	1	1	1.05105105105106	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509421	20251019	202510	2025	2025.7918	BLR	BELARUSIAN	BLR																		1	010	010	01	1	0.0	4	1	4	1.05105105105106	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509422	20251019	202510	2025	2025.7918	BLR	BELARUS	BLR								CUB	CUBAN	CUB								0	030	030	03	1	4.0	2	1	2	1.05105105105106	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509423	20251019	202510	2025	2025.7918	BLR	BELARUS	BLR								CUB	CUBA	CUB								0	030	030	03	1	4.0	1	1	1	1.05105105105106	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509424	20251019	202510	2025	2025.7918	BLR	BELARUS	BLR								CUB	CUBA	CUB								0	040	040	04	1	1.0	1	1	1	1.05105105105106	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251019200000	https://www.cubaheadlines.com/articles/313197
1269509425	20251019	202510	2025	2025.7918	BLR	BELARUS	BLR								CUB	CUBA	CUB								0	040	040	04	1	1.0	1	1	1	1.05105105105106	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20251019200000	https://www.cubaheadlines.com/articles/313197
