1270560284	20241025	202410	2024	2024.8082	CHE	BASEL	CHE								QAT	QATAR	QAT								1	030	030	03	1	4.0	5	1	5	4.91452991452992	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251025001500	https://www.artnews.com/art-news/news/art-basel-discounts-new-galleries-2025-1234758887/
1270560349	20251025	202510	2025	2025.8082											BUS	PRODUCER						BUS			0	100	100	10	3	-5.0	6	1	6	0	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251025001500	https://www.kcbd.com/2025/10/24/texas-cattle-ranchers-oppose-trumps-argentina-beef-import-proposal/
1270560350	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	020	020	02	1	3.0	2	1	2	2.13160333642261	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20251025001500	https://calgarysun.com/news/farkas-wins-calgary-mayor-in-official-results-recount-still-possible
1270560351	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-2.00729927007299	0								5	Province Of Ontario, Ontario, Canada	CA	CA08	12684	50	-86	-570663	5	Province Of Ontario, Ontario, Canada	CA	CA08	12684	50	-86	-570663	20251025001500	https://www.cbc.ca/news/canada/windsor/ryan-donally-trump-trade-talks-cancellation-ontario-reagan-ad-9.6952752
1270560352	20251025	202510	2025	2025.8082											CAN	VANCOUVER	CAN								1	043	043	04	1	2.8	10	1	10	-0.59523809523809	0								0								0								20251025001500	https://cheknews.ca/8-rescued-after-landslide-traps-vehicles-in-northern-vancouver-island-1285590/
1270560353	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	043	043	04	1	2.8	5	1	5	-0.69576217583808	0								4	Bow River, Alberta, Canada	CA	CA01	12521	49.9333	-111.7	-561545	4	Bow River, Alberta, Canada	CA	CA01	12521	49.9333	-111.7	-561545	20251025001500	https://calgarysun.com/news/ata-responds-to-provinces-plans-to-introduce-back-to-work-legislation
1270560354	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	043	043	04	1	2.8	1	1	1	-0.69576217583808	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20251025001500	https://calgarysun.com/news/ata-responds-to-provinces-plans-to-introduce-back-to-work-legislation
1270560355	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	0.17730496453901	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251025001500	https://www.breakingnews.ie/world/trump-cuts-canada-trade-talks-as-ontario-premier-plans-to-drop-tariffs-ad-1823218.html
1270560356	20251025	202510	2025	2025.8082											CAN	EDMONTON	CAN								1	043	043	04	1	2.8	4	1	4	2.7027027027027	0								1	United States	US	US		39.828175	-98.5795	US	4	Rocky Mountains, Canada (general), Canada	CA	CA00	12534	50	-114	-572409	20251025001500	https://www.tvguide.co.uk/schedule/eb391d18-551f-51b4-970b-3d1134826537/great-american-railroad-journeys
1270560357	20251025	202510	2025	2025.8082											CAN	EDMONTON	CAN								1	043	043	04	1	2.8	2	1	2	2.7027027027027	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251025001500	https://www.tvguide.co.uk/schedule/eb391d18-551f-51b4-970b-3d1134826537/great-american-railroad-journeys
1270560358	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	051	051	05	1	3.4	2	1	2	2.53456221198156	0								3	State Of Minnesota, Minnesota, United States	US	USMN		46.2502	-94.2506	662849	3	State Of Minnesota, Minnesota, United States	US	USMN		46.2502	-94.2506	662849	20251025001500	http://www.newjerseytelegraph.com/news/278655229/electric-metals-usa-limited-closes-4-million-non-brokered-private-placement
1270560359	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								0	057	057	05	1	8.0	10	1	10	-0.38071065989847	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20251025001500	https://www.therecord.com/business/former-mulroney-aides-say-ontario-ads-accurately-present-reagans-views-on-trade/article_8dfa5b3f-ab6b-5ec0-a198-77d3cc877bcf.html
1270560360	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								1	061	061	06	2	6.4	5	1	5	0.47904191616766	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251025001500	https://www.9news.com/article/news/local/colorado-wolves/british-columbia-pauses-deal-wolves-colorado/73-56fe0809-c2dc-4a46-8dff-34bda4e70d97
1270560361	20251025	202510	2025	2025.8082											CAN	ONTARIO	CAN								0	100	100	10	3	-5.0	6	1	6	-2.00729927007299	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251025001500	https://www.cbc.ca/news/canada/windsor/ryan-donally-trump-trade-talks-cancellation-ontario-reagan-ad-9.6952752
1270560362	20251025	202510	2025	2025.8082											CAN	CANADA	CAN								1	164	164	16	4	-7.0	2	1	2	-2.00729927007299	0								5	Province Of Ontario, Ontario, Canada	CA	CA08	12684	50	-86	-570663	5	Province Of Ontario, Ontario, Canada	CA	CA08	12684	50	-86	-570663	20251025001500	https://www.cbc.ca/news/canada/windsor/ryan-donally-trump-trade-talks-cancellation-ontario-reagan-ad-9.6952752
1270560363	20251025	202510	2025	2025.8082											CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	5.18962075848303	0								4	Songtao, Hubei, China	CH	CH12	13136	29.8105	111.997	11297571	4	Songtao, Hubei, China	CH	CH12	13136	29.8105	111.997	11297571	20251025001500	https://english.news.cn/20251025/ccbc9337dfda49719cde02e68587b6f7/c.html
1270560364	20251025	202510	2025	2025.8082											CHN	CHINA	CHN								0	042	042	04	1	1.9	10	1	10	-8.25471698113206	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251025001500	https://www.chicagotribune.com/2025/10/24/jury-convicts-man-of-2021-killing-beloved-chinatown-grandfather/
1270560365	20251025	202510	2025	2025.8082											CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	1	1	1	1.74927113702624	0								4	Penghu, Fujian, China	CH	CH07	13012	24.5603	117.547	9159590	4	Penghu, Fujian, China	CH	CH07	13012	24.5603	117.547	9159590	20251025001500	https://english.news.cn/20251025/f8cd3544ef2c4371accd18ae75de9d28/c.html
1270560366	20251025	202510	2025	2025.8082											COL	COLOMBIAN	COL								0	020	020	02	1	3.0	20	2	20	-5.32119747407812	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20251025001500	https://keyt.com/news/national-world/cnn-world/2025/10/24/us-sanctions-colombian-president/
1270560367	20251025	202510	2025	2025.8082											COL	BOGOTA	COL								0	042	042	04	1	1.9	8	1	8	-5.44354838709678	0								4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20251025001500	https://homenewshere.com/national/news/article_577b5325-a424-580a-9d97-6fc8b8fa855f.html
1270560368	20251025	202510	2025	2025.8082											COL	BOGOTA	COL								0	042	042	04	1	1.9	2	1	2	-5.44354838709678	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://homenewshere.com/national/news/article_577b5325-a424-580a-9d97-6fc8b8fa855f.html
1270560369	20251025	202510	2025	2025.8082											COL	SOLEDAD	COL								0	043	043	04	1	2.8	3	1	3	-1.99091861683549	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20251025001500	https://signalscv.com/2025/10/the-time-ranger-perhaps-the-mother-of-all-time-ranger-adventures/
1270560370	20251025	202510	2025	2025.8082											COP	BORDER PATROL						COP			0	030	030	03	1	4.0	5	1	5	-3.56435643564357	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251025001500	https://www.nbcchicago.com/news/local/laugh-factory-chicago-manager-detained-by-federal-agents-comedy-club-says/3843170/
1270560371	20251025	202510	2025	2025.8082											COP	POLICE PERSONNEL						COP			1	042	042	04	1	1.9	5	1	5	0	0								4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	20251025001500	https://www.tribuneindia.com/news/amritsar/hectic-friday-as-newly-posted-officials-join-in-city-2/
1270560372	20251025	202510	2025	2025.8082											COP	DEPUTIES						COP			1	043	043	04	1	2.8	10	1	10	-2.29885057471265	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251025001500	https://www.kclu.org/2025-10-24/new-twist-in-the-search-for-a-missing-central-coast-girl-she-may-have-been-wearing-a-disguise
1270560373	20251025	202510	2025	2025.8082											COP	POLICE PERSONNEL						COP			1	051	051	05	1	3.4	2	1	2	0	0								4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20251025001500	https://www.tribuneindia.com/news/amritsar/hectic-friday-as-newly-posted-officials-join-in-city-2/
1270560374	20251025	202510	2025	2025.8082											COP	POLICE PERSONNEL						COP			1	051	051	05	1	3.4	3	1	3	0	0								4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	20251025001500	https://www.tribuneindia.com/news/amritsar/hectic-friday-as-newly-posted-officials-join-in-city-2/
1270560375	20251025	202510	2025	2025.8082											CUB	CUBA	CUB								1	042	042	04	1	1.9	4	1	4	2.34505862646566	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20251025001500	https://kfmx.com/ixp/366/p/ozzy-osbourne-rudy-sarzo-audition/
1270560376	20251025	202510	2025	2025.8082											CUB	CUBA	CUB								1	046	046	04	1	7.0	3	1	3	2.34505862646566	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20251025001500	https://kfmx.com/ixp/366/p/ozzy-osbourne-rudy-sarzo-audition/
1270560377	20251025	202510	2025	2025.8082											CVL	VOTER						CVL			1	020	020	02	1	3.0	25	3	25	-1.93235123085869	0								0								0								20251025001500	https://www.vaildaily.com/opinion/letter-vote-no-on-prop-1a-were-already-paying-enough/
1270560378	20251025	202510	2025	2025.8082											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	-2.56410256410257	0								0								0								20251025001500	https://nonpareilonline.com/news/local/collection_a26345d1-7014-4a85-8875-afcdece18214.html
1270560379	20251025	202510	2025	2025.8082											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	2	1	2	0	0								4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	20251025001500	https://comoxvalleyrecord.com/2025/10/24/comox-valley-fundraising-community-hosts-talk-on-direct-aid/
1270560380	20251025	202510	2025	2025.8082											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	2	1	2	0	0								4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	4	Comox, British Columbia, Canada	CA	CA02	190729	49.6833	-124.933	-562908	20251025001500	https://comoxvalleyrecord.com/2025/10/24/comox-valley-fundraising-community-hosts-talk-on-direct-aid/
1270560381	20251025	202510	2025	2025.8082											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	3.82882882882882	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20251025001500	https://www.fox23.com/news/tulsa-program-working-to-empower-black-women-improve-maternal-health-outcomes/article_491b5324-6b0f-4ae7-849e-5aee473a6cde.html
1270560382	20251025	202510	2025	2025.8082											CVL	MIGRANT						CVL			1	043	043	04	1	2.8	1	1	1	-2.50347705146036	0								4	Ferozepur, Punjab, India	IN	IN23	17825	30.9167	74.6	-2095647	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560383	20251025	202510	2025	2025.8082											CVL	MIGRANT						CVL			1	043	043	04	1	2.8	5	1	5	-2.50347705146036	0								4	Hajipur, Bihar, India	IN	IN34	17632	25.6833	85.2167	-2097014	4	Hajipur, Bihar, India	IN	IN34	17632	25.6833	85.2167	-2097014	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560384	20251025	202510	2025	2025.8082											CVL	MIGRANT						CVL			1	043	043	04	1	2.8	7	1	7	-2.50347705146036	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20251025001500	https://www.tribuneindia.com/news/india/ahead-of-bihar-poll-rlys-rolls-out-chhath-red-carpet-for-migrants-in-pb/
1270560385	20251025	202510	2025	2025.8082											DNK	DENMARK	DNK								0	036	036	03	1	4.0	3	1	3	-4.6814044213264	0								1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20251025001500	https://www.spokanepublicradio.org/show/movie-reviews/2025-10-24/dan-webster-reviews-fatal-crossing
1270560386	20251025	202510	2025	2025.8082											ECU	QUITO	ECU								0	042	042	04	1	1.9	1	1	1	-4.77164280845262	0								4	Carondelet, Esmeraldas, Ecuador	EC	EC09	18585	1.12611	-78.7622	-925334	4	Carondelet, Esmeraldas, Ecuador	EC	EC09	18585	1.12611	-78.7622	-925334	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270560387	20251025	202510	2025	2025.8082											ECU	QUITO	ECU								0	042	042	04	1	1.9	9	1	9	-4.77164280845262	0								4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Carondelet, Esmeraldas, Ecuador	EC	EC09	18585	1.12611	-78.7622	-925334	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270560388	20251025	202510	2025	2025.8082											EDU	STUDENT						EDU			0	020	020	02	1	3.0	5	1	5	2.14395099540582	0								0								0								20251025001500	https://gazette.com/2025/10/24/colorado-springs-d-49-calls-for-collaboration-for-education-at-annual-state-of-the-district/
1270560389	20251025	202510	2025	2025.8082											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	10	1	10	-1.58102766798419	0								0								0								20251025001500	https://www.santacruzsentinel.com/2025/10/24/capitola-city-council-moves-to-save-grand-avenue-pathway/
1270560390	20251025	202510	2025	2025.8082											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	2.24215246636772	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251025001500	https://www.wkyt.com/2025/10/24/sources-strength-summit-empowers-students-provide-support-peers/
1270560391	20251025	202510	2025	2025.8082											GBR	MANCHESTER	GBR								1	036	036	03	1	4.0	40	1	10	0.531914893617019	0								0								0								20251025001500	https://939theduck.com/coffee-county-government-meetings-for-the-week-of-october-27-31/
1270560392	20251025	202510	2025	2025.8082											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	4	1	3	2.1978021978022	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20251025001500	https://www.chicagotribune.com/2025/10/24/elgin-halloween-house-decorated-bauer/
1270560393	20251025	202510	2025	2025.8082											GHA	GHANA	GHA								1	051	051	05	1	3.4	2	1	2	6.04229607250755	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20251025001500	https://www.ghanaweb.com/GhanaHomePage/business/GOPPA-hails-gov-t-s-visionary-oil-palm-policy-to-create-over-500-000-jobs-2006574
1270560394	20251025	202510	2025	2025.8082											GOV	PRIME MINISTER						GOV			0	019	019	01	1	3.4	3	1	3	-0.79479768786127	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
1270560395	20251025	202510	2025	2025.8082											GOV	PRIME MINISTER						GOV			0	019	019	01	1	3.4	3	1	3	-0.79479768786127	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
1270560396	20251025	202510	2025	2025.8082											GOV	SECURITY COUNCIL						GOV			1	020	020	02	1	3.0	10	1	10	0.66445182724252	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://english.news.cn/20251025/cdde7828eb9c4e87b61beac19b0cfbc7/c.html
1270560397	20251025	202510	2025	2025.8082											GOV	ADMINISTRATION						GOV			1	043	043	04	1	2.8	3	1	3	0	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251025001500	https://www.alaskasnewssource.com/2025/10/24/sullivan-administration-officials-head-impacted-halong-communities-over-weekend/
1270560398	20251025	202510	2025	2025.8082											GOV	MAYOR						GOV			0	046	046	04	1	7.0	5	1	5	2.98786181139122	0								3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270560399	20251025	202510	2025	2025.8082											GOV	AMBASSADOR						GOV			1	046	046	04	1	7.0	3	1	3	2.04081632653061	0								1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251025001500	https://www.spokanepublicradio.org/2025-10-24/a-former-top-u-s-diplomat-to-venezuela-weighs-in-on-president-trumps-actions-there
1270560400	20251025	202510	2025	2025.8082											GOV	ELECTION COMMISSION						GOV			1	071	071	07	2	7.4	5	1	5	-5.41586073500967	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251025001500	https://www.wmbfnews.com/2025/10/24/former-head-sc-election-commission-accused-embezzlement-misusing-public-funds/
1270560401	20251025	202510	2025	2025.8082											GOV	ADMINISTRATION						GOV			1	100	100	10	3	-5.0	5	1	5	3.08370044052864	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251025001500	https://sanangelolive.com/news/politics/2025-10-24/pfluger-opposes-potential-beef-imports-argentina
1270560402	20251025	202510	2025	2025.8082											GOV	ELECTION COMMISSION						GOV			1	112	112	11	3	-2.0	10	1	10	-5.41586073500967	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251025001500	https://www.wmbfnews.com/2025/10/24/former-head-sc-election-commission-accused-embezzlement-misusing-public-funds/
