1269748944	20250921	202509	2025	2025.7151	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	10	1	10	-0.79365079365079	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749012	20251021	202510	2025	2025.7973											MIL	MILITARY						MIL			0	100	100	10	3	-5.0	3	1	3	-1.6057091882248	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251021051500	https://www.dailymail.co.uk/news/article-15195809/Military-fitness-Pete-Hegseth-fat.html
1269749013	20251021	202510	2025	2025.7973											MIL	MILITARY						MIL			1	130	130	13	3	-4.4	10	1	10	-5.79379562043796	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251021051500	http://www.t-g.com/premium/stacker/stories/pentagon-retreats-from-climate-fight-even-as-heat-and-storms-slam-troops,189247
1269749014	20251021	202510	2025	2025.7973											PHL	MANILA	PHL								1	040	040	04	1	1.0	4	1	4	-0.49875311720698	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20251021051500	https://interaksyon.philstar.com/politics-issues/2025/10/21/303773/church-leaders-cite-key-hurdles-to-abuse-reform-efforts/
1269749015	20251021	202510	2025	2025.7973											PHL	MANILA	PHL								1	040	040	04	1	1.0	6	1	6	-0.49875311720698	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20251021051500	https://interaksyon.philstar.com/politics-issues/2025/10/21/303773/church-leaders-cite-key-hurdles-to-abuse-reform-efforts/
1269749016	20251021	202510	2025	2025.7973											PSE	GAZA	PSE								0	073	073	07	2	7.4	1	1	1	-4.55373406193079	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.yahoo.com/news/articles/israel-hamas-ceasefire-continues-tough-185713977.html
1269749017	20251021	202510	2025	2025.7973											PSEREB	HAMAS	PSE					REB			0	193	193	19	4	-10.0	10	1	10	-4.55373406193079	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.yahoo.com/news/articles/israel-hamas-ceasefire-continues-tough-185713977.html
1269749018	20251021	202510	2025	2025.7973											REL	BISHOP									1	036	036	03	1	4.0	10	1	10	-13.7404580152672	0								0								0								20251021051500	https://www.independent.ie/irish-news/crime/this-man-has-ruined-our-lives-family-of-jill-bishop-relieved-murderer-michael-mcloughlin-denied-prison-release-again/a851975449.html
1269749019	20251021	202510	2025	2025.7973											REL	ABBOT									1	040	040	04	1	1.0	1	1	1	2.29007633587786	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021051500	https://kfoxtv.com/news/local/republican-governor-greg-abbott-to-host-get-out-the-vote-event-at-el-paso-cantina-thursday-afternoon-texas-tx
1269749020	20251021	202510	2025	2025.7973											SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	2	1	2	2.60736196319018	0								4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	4	Monash, South Australia, Australia	AS	AS05	5284	-34.2333	140.567	-1588322	20251021051500	https://www.e-flux.com/announcements/6784676/erik-l-heureux-joins-the-department-of-architecture
1269749021	20251021	202510	2025	2025.7973											SGP	SINGAPORE	SGP								1	090	090	09	2	-2.0	2	1	2	2.60736196319018	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20251021051500	https://www.e-flux.com/announcements/6784676/erik-l-heureux-joins-the-department-of-architecture
1269749022	20251021	202510	2025	2025.7973											SYRGOV	SYRIAN	SYR					GOV			1	111	111	11	3	-2.0	3	1	3	-1.74216027874565	0								4	Hasakeh, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	4	Hasakeh, Al ?asakah, Syria	SY	SY01	26354	36.5024	40.7477	-2538087	20251021051500	https://english.aawsat.com/arab-world/5199614-damascus-sets-date-parliamentary-elections-raqqa-and-hasakeh
1269749023	20251021	202510	2025	2025.7973											THA	BANGKOK	THA								0	042	042	04	1	1.9	2	1	2	-5.4054054054054	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20251021051500	https://www.nationthailand.com/news/tourism/40057071
1269749024	20251021	202510	2025	2025.7973											THA	THAILAND	THA								0	042	042	04	1	1.9	2	1	2	-5.4054054054054	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20251021051500	https://www.nationthailand.com/news/tourism/40057071
1269749025	20251021	202510	2025	2025.7973											THA	BANGKOK	THA								0	042	042	04	1	1.9	6	1	6	-5.4054054054054	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20251021051500	https://www.nationthailand.com/news/tourism/40057071
1269749026	20251021	202510	2025	2025.7973											THA	THAILAND	THA								0	046	046	04	1	7.0	5	1	5	-2.36486486486487	0								4	Ban Nong Chan, Nakhon Ratchasima, Thailand	TH	TH27	26721	14.7447	101.506	-3404351	4	Ban Nong Chan, Nakhon Ratchasima, Thailand	TH	TH27	26721	14.7447	101.506	-3404351	20251021051500	https://www.nationthailand.com/news/general/40057074
1269749027	20251021	202510	2025	2025.7973											UKR	UKRAINE	UKR								1	046	046	04	1	7.0	6	1	6	2.55319148936171	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20251021051500	https://www.yahoo.com/news/articles/bulgaria-willing-allow-putins-plane-174400142.html
1269749028	20251021	202510	2025	2025.7973											USA	THE US	USA								1	036	036	03	1	4.0	6	1	6	-0.19493177387914	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://www.fool.com.au/2025/10/21/asx-rare-earths-stocks-rocketing-on-us8-5-billion-trump-deal/
1269749029	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.60142348754448	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251021051500	https://www.mirror.co.uk/news/royals/ex-royal-cop-says-prince-36104808
1269749030	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	-1.60142348754448	0								1	United Kingdom	UK	UK		54	-4	UK	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.mirror.co.uk/news/royals/ex-royal-cop-says-prince-36104808
1269749031	20251021	202510	2025	2025.7973											USA	VIRGINIA	USA								0	036	036	03	1	4.0	3	1	3	-1.60142348754448	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.mirror.co.uk/news/royals/ex-royal-cop-says-prince-36104808
1269749032	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								0	043	043	04	1	2.8	1	1	1	2.88461538461539	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251021051500	https://artdaily.com/news/186579/Gladstone-now-representing-Celia-Paul
1269749033	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	080	080	08	2	5.0	4	1	4	-6.66666666666667	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/driver-arrested-after-fleeing-traffic-stop-in-el-paso-county
1269749034	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	4	1	4	-6.66666666666667	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/driver-arrested-after-fleeing-traffic-stop-in-el-paso-county
1269749035	20251021	202510	2025	2025.7973											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-6.66666666666667	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/driver-arrested-after-fleeing-traffic-stop-in-el-paso-county
1269749036	20251021	202510	2025	2025.7973											USAGOV	THE US	USA					GOV			1	036	036	03	1	4.0	10	1	10	1.0204081632653	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251021051500	https://www.scmp.com/week-asia/politics/article/3329745/why-fourth-trump-kim-summit-would-be-north-koreas-terms-ground-has-shifted
1269749037	20251021	202510	2025	2025.7973											USAMIL	UNITED STATES	USA					MIL			1	043	043	04	1	2.8	2	1	2	0	0								3	Rogue Valley, Oregon, United States	US	USOR		42.4401	-122.926	1134808	3	Rogue Valley, Oregon, United States	US	USOR		42.4401	-122.926	1134808	20251021051500	https://www.kdrv.com/news/rogue-valley-corvettes-shift-coats-for-kids-campaign-into-high-gear/article_33e2a324-589d-4f65-ae6d-dacf468f8fc2.html
1269749038	20251021	202510	2025	2025.7973											USAREL	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	2.29007633587786	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021051500	https://kfoxtv.com/news/local/republican-governor-greg-abbott-to-host-get-out-the-vote-event-at-el-paso-cantina-thursday-afternoon-texas-tx
1269749039	20251021	202510	2025	2025.7973											YEM	YEMEN	YEM								0	180	180	18	4	-9.0	1	1	1	-7.14285714285714	0								4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	4	Sanaa, Sana', Yemen	YM	YM16	32956	15.3547	44.2067	-3191442	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/yemens-houthis-conduct-another-mass-kidnapping-of-u-n-staffers/
1269749040	20251021	202510	2025	2025.7973											YEM	YEMEN	YEM								0	180	180	18	4	-9.0	1	1	1	-7.14285714285714	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20251021051500	https://www.breitbart.com/middle-east/2025/10/20/yemens-houthis-conduct-another-mass-kidnapping-of-u-n-staffers/
1269749041	20251021	202510	2025	2025.7973											gin	JING			gin						1	040	040	04	1	1.0	2	1	2	5.3921568627451	0								4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	4	Lu Jing, Sichuan, China	CH	CH32	13003	31.0479	106.517	10327684	20251021051500	https://developingtelecoms.com/telecom-technology/enterprise-ecosystems/19216-cmi-and-yango-partner-for-digital-enterprise-solutions.html
1269749042	20251021	202510	2025	2025.7973											men	MENDE			men						1	051	051	05	1	3.4	25	1	25	12.3287671232877	0								0								0								20251021051500	https://www.justjared.com/photo-gallery/5222793/camila-mendes-supports-rudy-mancuso-at-it-welcome-to-derry-premiere-05/
1269749043	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG																		1	042	042	04	1	1.9	2	1	2	-2.16110019646365	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749044	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG																		1	042	042	04	1	1.9	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749045	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG																		0	042	042	04	1	1.9	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749046	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG																		0	043	043	04	1	2.8	1	1	1	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749047	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								AFGEDU	AFGHAN	AFG					EDU			0	040	040	04	1	1.0	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749048	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	043	043	04	1	2.8	1	1	1	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749049	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								BUS	COMPANIES						BUS			0	036	036	03	1	4.0	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749050	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								BUS	COMPANIES						BUS			0	036	036	03	1	4.0	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749051	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749052	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749053	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								HIN	HINDU				HIN					0	043	043	04	1	2.8	2	1	2	-2.16110019646365	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749054	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								HIN	HINDU				HIN					0	043	043	04	1	2.8	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749055	20251021	202510	2025	2025.7973	AFG	AFGHAN	AFG								PAK	PAKISTAN	PAK								0	110	110	11	3	-2.0	2	1	2	-2.16110019646365	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749056	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	1	1	1	-2.16110019646365	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749057	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	1	1	1	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Russia	RS	RS		60	100	RS	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749058	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	4	1	4	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749059	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								SEP	MUJAHIDEEN						SEP			0	110	110	11	3	-2.0	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749060	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								SIK	SIKH				SIK					0	043	043	04	1	2.8	2	1	2	-2.16110019646365	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749061	20251021	202510	2025	2025.7973	AFG	AFGHANISTAN	AFG								SIK	SIKH				SIK					0	043	043	04	1	2.8	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749062	20251021	202510	2025	2025.7973	AFGEDU	AFGHAN	AFG					EDU			AFG	AFGHANISTAN	AFG								0	040	040	04	1	1.0	8	1	8	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749063	20251021	202510	2025	2025.7973	AFGEDU	AFGHANISTAN	AFG					EDU			PAK	PAKISTAN	PAK								0	110	110	11	3	-2.0	2	1	2	-2.16110019646365	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
1269749064	20251021	202510	2025	2025.7973	AFGINSTAL	TALIBAN	AFG	TAL				INS			AFG	AFGHAN	AFG								0	042	042	04	1	1.9	1	1	1	-2.16110019646365	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20251021051500	https://tribune.com.pk/story/2573332/kabul-delhi-nexus-1
