1269924397	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								ISRGOV	ISRAEL	ISR					GOV			0	036	036	03	1	4.0	2	1	2	-3.5110533159948	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924398	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								JUD	BARRISTER						JUD			1	120	120	12	3	-4.0	2	1	2	-3.5110533159948	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Gael, Bretagne, France	FR	FRA2	16259	48.1321	-2.22267	-1428521	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924399	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								JUD	BARRISTER						JUD			1	120	120	12	3	-4.0	2	1	2	-3.5110533159948	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924400	20251022	202510	2025	2025.8000	IRL	IRISH	IRL								OPP	PROTESTER						OPP			1	190	190	19	4	-10.0	2	1	2	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269924401	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								PSE	GAZA	PSE								0	036	036	03	1	4.0	2	1	2	-3.5110533159948	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924402	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								PSE	GAZA	PSE								0	036	036	03	1	4.0	2	1	2	-3.5110533159948	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924403	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								PTY	POLITICIAN									0	111	111	11	3	-2.0	1	1	1	-8.37520938023451	1	Ireland	EI	EI		53	-8	EI	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.newarkadvertiser.co.uk/national/review-says-non-crime-hate-incidents-should-not-be-recorded-by-police-reports-157360/
1269924404	20251022	202510	2025	2025.8000	IRL	IRISH	IRL								REF	ASYLUM SEEKER						REF			1	180	180	18	4	-9.0	4	1	4	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269924405	20251022	202510	2025	2025.8000	IRL	IRELAND	IRL								USA	UNITED STATES	USA								0	111	111	11	3	-2.0	1	1	1	-8.37520938023451	1	Ireland	EI	EI		53	-8	EI	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251022000000	https://www.newarkadvertiser.co.uk/national/review-says-non-crime-hate-incidents-should-not-be-recorded-by-police-reports-157360/
1269924406	20251022	202510	2025	2025.8000	IRLCOP	IRISH	IRL					COP													1	111	111	11	3	-2.0	54	9	54	-5.43451932120851	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.harwichandmanningtreestandard.co.uk/news/national/25561599.six-arrests-irish-police-condemn-mob-thuggery/
1269924407	20251022	202510	2025	2025.8000	IRLCOP	IRISH	IRL					COP													1	111	111	11	3	-2.0	6	1	6	-4.99375780274657	4	Saggart, County South Dublin, Ireland	EI	EI39	18288	53.2803	-6.44444	-1505500	0								4	Saggart, County South Dublin, Ireland	EI	EI39	18288	53.2803	-6.44444	-1505500	20251022000000	https://www.newarkadvertiser.co.uk/national/six-arrests-as-irish-police-condemn-mob-thuggery-157363/
1269924408	20251022	202510	2025	2025.8000	IRLCOP	IRISH	IRL					COP			OPP	PROTESTER						OPP			1	190	190	19	4	-10.0	6	1	6	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269924409	20251022	202510	2025	2025.8000	IRLCOP	IRISH	IRL					COP			REF	ASYLUM SEEKER						REF			1	180	180	18	4	-9.0	6	1	6	-12.6168224299065	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.theguardian.com/world/2025/oct/21/police-car-set-on-fire-in-protests-outside-dublin-hotel-housing-asylum-seekers
1269924410	20251022	202510	2025	2025.8000	IRLGOV	IRISH	IRL					GOV			IRLGOV	MICHEAL MARTIN	IRL					GOV			1	111	111	11	3	-2.0	60	10	60	-5.39044316936231	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251022000000	https://www.harwichandmanningtreestandard.co.uk/news/national/25561599.six-arrests-irish-police-condemn-mob-thuggery/
1269924411	20251022	202510	2025	2025.8000	IRN	IRAN	IRN								GOV	PRESIDENT						GOV			1	016	016	01	1	-2.0	1	1	1	-2.0501138952164	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251022000000	https://www.worthynews.com/109559-khamenei-tells-trump-to-keep-dreaming-over-claims-u-s-destroyed-irans-nuclear-program
1269924412	20251022	202510	2025	2025.8000	IRN	TEHRAN	IRN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	6	1	6	-2.0501138952164	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251022000000	https://www.worthynews.com/109559-khamenei-tells-trump-to-keep-dreaming-over-claims-u-s-destroyed-irans-nuclear-program
1269924413	20251022	202510	2025	2025.8000	IRN	TEHRAN	IRN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	2	1	2	-2.0501138952164	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251022000000	https://www.worthynews.com/109559-khamenei-tells-trump-to-keep-dreaming-over-claims-u-s-destroyed-irans-nuclear-program
1269924414	20251022	202510	2025	2025.8000	IRN	TEHRAN	IRN								USA	WASHINGTON	USA								0	046	046	04	1	7.0	2	1	2	-2.0501138952164	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://www.worthynews.com/109559-khamenei-tells-trump-to-keep-dreaming-over-claims-u-s-destroyed-irans-nuclear-program
1269924415	20251022	202510	2025	2025.8000	IRN	IRAN	IRN								USAGOV	UNITED STATES	USA					GOV			1	016	016	01	1	-2.0	1	1	1	-2.0501138952164	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251022000000	https://www.worthynews.com/109559-khamenei-tells-trump-to-keep-dreaming-over-claims-u-s-destroyed-irans-nuclear-program
1269924416	20251022	202510	2025	2025.8000	ISR	ISRAELI	ISR																		1	010	010	01	1	0.0	10	1	10	-6.62393162393162	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.moroccoworldnews.com/2025/10/264583/israeli-forces-continue-to-kill-palestinians-despite-gaza-ceasefire/
1269924417	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR																		1	043	043	04	1	2.8	4	1	4	0.85470085470086	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/least-660000-children-gaza-out-school-un-says
1269924418	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR																		0	073	073	07	2	7.4	10	1	10	-8.39694656488545	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.pasadenastarnews.com/2025/10/21/israel-commits-genocide-what-a-perversion-of-reality/
1269924419	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	2	1	2	-0.893854748603349	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924420	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	2	1	2	-2.94117647058824	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/evening-recap-549
1269924421	20251022	202510	2025	2025.8000	ISR	JERUSALEM	ISR								GOV	PRIME MINISTER						GOV			0	036	036	03	1	4.0	8	1	8	-0.893854748603349	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924422	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	4	1	4	-2.94117647058824	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/evening-recap-549
1269924423	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	SECRETARY OF STATE						GOV			1	036	036	03	1	4.0	2	1	2	-2.94117647058824	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/evening-recap-549
1269924424	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	PRESIDENT						GOV			0	036	036	03	1	4.0	8	2	8	-3.6102407229124	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269924425	20251022	202510	2025	2025.8000	ISR	JERUSALEM	ISR								GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	8	1	8	-0.893854748603349	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924426	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	10	1	10	-6.75675675675676	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.pbs.org/newshour/show/trumps-push-for-peace-tested-as-putin-meeting-called-off-and-gaza-ceasefire-shows-cracks
1269924427	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	012	012	01	1	-0.4	1	1	1	-3.5110533159948	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	1	United States	US	US		39.828175	-98.5795	US	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924428	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	012	012	01	1	-0.4	1	1	1	-3.5110533159948	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924429	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	012	012	01	1	-0.4	1	1	1	-3.70942812982999	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ireland	EI	EI		53	-8	EI	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269924430	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	012	012	01	1	-0.4	1	1	1	-3.70942812982999	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ireland	EI	EI		53	-8	EI	1	United States	US	US		39.828175	-98.5795	US	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269924431	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	040	040	04	1	1.0	1	1	1	-3.5110533159948	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.bbc.co.uk/news/articles/c5y90e597l0o
1269924432	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	040	040	04	1	1.0	2	2	2	-3.61024072291239	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269924433	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								IRL	IRISH	IRL								0	040	040	04	1	1.0	1	1	1	-3.70942812982999	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	Ireland	EI	EI		53	-8	EI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251022000000	https://www.yahoo.com/news/articles/humphreys-denies-smear-campaign-against-232557911.html
1269924434	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								ISRGOV	ISRAEL	ISR					GOV			1	036	036	03	1	4.0	2	1	2	-2.94117647058824	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/evening-recap-549
1269924435	20251022	202510	2025	2025.8000	ISR	JERUSALEM	ISR								ISRGOV	ISRAEL	ISR					GOV			0	036	036	03	1	4.0	2	1	2	-0.893854748603349	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924436	20251022	202510	2025	2025.8000	ISR	JERUSALEM	ISR								ISRGOV	ISRAEL	ISR					GOV			0	040	040	04	1	1.0	2	1	2	-0.893854748603349	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924437	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MED	MEDIA						MED			1	010	010	01	1	0.0	4	1	4	1.16279069767442	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251022000000	https://theconservativetreehouse.com/blog/2025/10/21/vice-president-jd-vance-delivers-remarks-from-the-civilian-military-coordination-center-cmcc-in-israel/
1269924438	20251022	202510	2025	2025.8000	ISR	ISRAELI	ISR								MED	MEDIA						MED			1	060	060	06	2	6.0	6	1	6	-0.95238095238096	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/israel-raids-and-closes-center-orphans-occupied-west-bank
1269924439	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MED	MEDIA						MED			1	060	060	06	2	6.0	2	1	2	-0.95238095238096	1	West Bank	WE	WE		31.666667	35.25	WE	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	4	Hebron, Israel (general), Israel	IS	IS00	18315	31.5333	35.1	-793097	20251022000000	https://www.middleeasteye.net/live-blog/live-blog-update/israel-raids-and-closes-center-orphans-occupied-west-bank
1269924440	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	043	043	04	1	2.8	4	1	4	-0.893854748603349	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924441	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	043	043	04	1	2.8	2	1	2	-0.893854748603349	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	1	United Kingdom	UK	UK		54	-4	UK	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924442	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			0	043	043	04	1	2.8	2	1	2	-0.893854748603349	4	Kiryat Gat, HaDarom, Israel	IS	IS01	18315	31.61	34.7642	-781091	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251022000000	https://www.worthynews.com/109571-vance-confident-gaza-ceasefire-will-hold-warns-hamas-of-obliteration-if-deal-collapses
1269924443	20251022	202510	2025	2025.8000	ISR	ISRAEL	ISR								MIL	MILITARY						MIL			1	173	173	17	4	-5.0	10	1	10	-6.59340659340659	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	4	Megiddo, Ha?afon, Israel	IS	IS03	18314	32.5786	35.1807	-780643	20251022000000	https://www.yahoo.com/news/articles/cold-cells-meagre-meals-palestinian-231241004.html
