1262035094	20240909	202409	2024	2024.6822	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								1	046	046	04	1	7.0	2	1	2	0.495867768595041	1	Egypt	EG	EG		27	30	EG	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	1	Egypt	EG	EG		27	30	EG	20250909024500	https://www.newsghana.com.gh/african-leaders-demand-climate-justice-at-addis-summit/
1262035158	20250909	202509	2025	2025.6822											COP	POLICE						COP			1	112	112	11	3	-2.0	40	1	10	-9.05923344947739	0								1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20250909024500	https://www.wgal.com/article/lancaster-police-seek-man-accused-indecent-exposure/66018021
1262035159	20250909	202509	2025	2025.6822											COP	POLICE						COP			1	173	173	17	4	-5.0	3	1	3	-8.8235294117647	0								3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20250909024500	https://kvia.com/news/el-paso/2025/09/08/northeast-el-paso-couple-arrested-for-alleged-animal-cruelty/
1262035160	20250909	202509	2025	2025.6822											CRM	CARTEL						CRM			1	170	170	17	4	-7.0	4	1	4	-5.50724637681159	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20250909024500	https://www.foxnews.com/us/suspected-sinaloa-cartel-members-apprehended-23-state-sweep-dea
1262035161	20250909	202509	2025	2025.6822											CRM	CARTEL						CRM			1	170	170	17	4	-7.0	6	1	6	-5.50724637681159	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250909024500	https://www.foxnews.com/us/suspected-sinaloa-cartel-members-apprehended-23-state-sweep-dea
1262035162	20250909	202509	2025	2025.6822											CRM	GANG						CRM			0	190	190	19	4	-10.0	2	1	2	-8.49514563106796	0								4	Limawa, Jigawa, Nigeria	NI	NI39	191012	12.3131	9.09434	-2017811	4	Limawa, Jigawa, Nigeria	NI	NI39	191012	12.3131	9.09434	-2017811	20250909024500	https://www.informationng.com/2025/09/niger-police-arrest-30-over-thuggery-criminal-acts-during-maulud-procession-in-minna.html
1262035163	20250909	202509	2025	2025.6822											CRM	GANG						CRM			0	190	190	19	4	-10.0	1	1	1	-8.49514563106796	0								4	Limawa, Jigawa, Nigeria	NI	NI39	191012	12.3131	9.09434	-2017811	5	Niger State, Niger, Nigeria	NI	NI31	22950	10	6	-2020892	20250909024500	https://www.informationng.com/2025/09/niger-police-arrest-30-over-thuggery-criminal-acts-during-maulud-procession-in-minna.html
1262035164	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	5	1	5	4.00866738894908	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250909024500	https://theconversation.com/it-takes-a-village-to-raise-a-child-but-not-everybody-gets-the-support-264358
1262035165	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	2	1	2	3.28358208955224	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250909024500	https://thecitizen.com/2025/09/08/peachtree-city-to-hold-annual-9-11-memorial-walk-on-september-11-2025/
1262035166	20250909	202509	2025	2025.6822											CVL	SCIENTIST						CVL			1	040	040	04	1	1.0	3	1	3	0.12820512820512	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20250909024500	https://www.smh.com.au/national/raewyn-s-groundbreaking-work-changed-how-we-think-about-men-its-origins-were-deeply-personal-20250903-p5ms8y.html
1262035167	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	045	045	04	1	5.0	5	1	5	8.01393728222996	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250909024500	https://leadership.ng/egbin-power-sustains-scholarship-awards-restates-commitment-to-community-development/
1262035168	20250909	202509	2025	2025.6822											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	8.01393728222996	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250909024500	https://leadership.ng/egbin-power-sustains-scholarship-awards-restates-commitment-to-community-development/
1262035169	20250909	202509	2025	2025.6822											CVL	ENGINEER						CVL			0	051	051	05	1	3.4	10	1	10	3.20962888665998	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250909024500	https://www.shephardmedia.com/news/landwarfareintl/studio-inside-pearson-engineerings-8-million-investment-in-future-ready-manufacturing/
1262035170	20250909	202509	2025	2025.6822											CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	4	1	4	-4.12903225806451	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250909024500	https://timesofsandiego.com/politics/2025/09/08/scotus-immigration-raids-what-we-know/
1262035171	20250909	202509	2025	2025.6822											CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	6	1	6	-4.12903225806451	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://timesofsandiego.com/politics/2025/09/08/scotus-immigration-raids-what-we-know/
1262035172	20250909	202509	2025	2025.6822											CVL	MIGRANT						CVL			1	173	173	17	4	-5.0	3	1	3	-11.0091743119266	0								1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20250909024500	https://kvia.com/news/border/2025/09/08/federal-agencies-arrest-35-migrants-smugglers-in-human-smuggling-scheme/
1262035173	20250909	202509	2025	2025.6822											CVL	MIGRANT						CVL			1	173	173	17	4	-5.0	2	1	2	-11.0091743119266	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250909024500	https://kvia.com/news/border/2025/09/08/federal-agencies-arrest-35-migrants-smugglers-in-human-smuggling-scheme/
1262035174	20250909	202509	2025	2025.6822											EDU	SCHOOL						EDU			0	040	040	04	1	1.0	10	1	10	2.02103526500309	0								3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262035175	20250909	202509	2025	2025.6822											EDU	STUDENT						EDU			0	043	043	04	1	2.8	5	1	5	0.0654022236756	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://santamariatimes.com/news/calmatters/california-changed-the-way-it-teaches-science-but-test-scores-remain-low/article_9d08e6e8-a7ad-5083-b4e0-22437edcbfb6.html
1262035176	20250909	202509	2025	2025.6822											EDU	SCHOOL						EDU			0	046	046	04	1	7.0	10	1	10	2.02103526500309	0								3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	3	Spirit Mound, South Dakota, United States	US	USSD		42.8745	-96.9589	1265382	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262035177	20250909	202509	2025	2025.6822											EDU	SCHOOL						EDU			0	061	061	06	2	6.4	9	3	9	-2.25872689938398	0								3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	3	Springfield, Texas, United States	US	USTX	TX293	31.6596	-96.4828	1380592	20250909024500	https://www.wamc.org/2025-09-08/the-school-shooting-industry-is-worth-billions-and-it-keeps-growing
1262035178	20250909	202509	2025	2025.6822											ELI	ACTOR						ELI			1	130	130	13	3	-4.4	10	1	10	3.38028169014085	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250909024500	https://naija247news.com/2025/09/09/nollywood-must-prioritize-talent-over-looks-to-sustain-its-greatness-kanayo-o-kanayo/
1262035179	20250909	202509	2025	2025.6822											GHA	GHANA	GHA								1	042	042	04	1	1.9	2	1	2	-4.39560439560439	0								5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	5	Central Region, Central, Ghana	GH	GH04	16598	5.5	-1	-2071697	20250909024500	https://www.newsghana.com.gh/western-region-seeks-icu-to-address-critical-gap/
1262035180	20250909	202509	2025	2025.6822											GHA	GHANA	GHA								1	042	042	04	1	1.9	4	1	4	-4.39560439560439	0								5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	5	Western Region, Western, Ghana	GH	GH09	190645	5.5	-2.5	-2079999	20250909024500	https://www.newsghana.com.gh/western-region-seeks-icu-to-address-critical-gap/
1262035181	20250909	202509	2025	2025.6822											GHA	GHANA	GHA								0	043	043	04	1	2.8	1	1	1	-0.45045045045046	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20250909024500	https://www.newsghana.com.gh/gcb-bank-donates-gh%E2%82%B51m-for-helicopter-victims-children/
1262035182	20250909	202509	2025	2025.6822											GHA	VOLTA	GHA								1	046	046	04	1	7.0	10	1	10	5.55555555555556	0								5	Upper West Region, Upper West, Ghana	GH	GH11	190686	10.3333	-2.25	-2079789	5	Upper West Region, Upper West, Ghana	GH	GH11	190686	10.3333	-2.25	-2079789	20250909024500	https://www.newsghana.com.gh/ghana-launches-trainer-development-for-girls-in-ict-programme-in-upper-west/
1262035183	20250909	202509	2025	2025.6822											GOV	THE PM						GOV			1	036	036	03	1	4.0	10	1	10	-0.9009009009009	0								4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	20250909024500	https://www.tribuneindia.com/news/amritsar/pm-to-meet-flood-hit-families-relief-personnel-in-kangra-gurdaspur-today/
1262035184	20250909	202509	2025	2025.6822											GOV	THE PM						GOV			1	036	036	03	1	4.0	8	1	8	-0.9009009009009	0								4	Pathankot, Punjab, India	IN	IN23	72780	32.2833	75.65	-2107449	4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	20250909024500	https://www.tribuneindia.com/news/amritsar/pm-to-meet-flood-hit-families-relief-personnel-in-kangra-gurdaspur-today/
1262035185	20250909	202509	2025	2025.6822											GOV	GOVERNMENT OFFICIAL						GOV			1	040	040	04	1	1.0	5	1	5	-0.9009009009009	0								4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	4	Kangra, Himachal Pradesh, India	IN	IN11	17669	32.1	76.2667	-2099472	20250909024500	https://www.tribuneindia.com/news/amritsar/pm-to-meet-flood-hit-families-relief-personnel-in-kangra-gurdaspur-today/
1262035186	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	8	2	8	1.98675496688741	0								3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20250909024500	https://okcfox.com/news/nation-world/trump-vows-protect-prayer-public-schools-upcoming-guidance-from-dept-ed-religious-liberty-museum-bible-religion-speech-wokeness-smithsonian
1262035187	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	1	1	1	-2.51937984496124	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20250909024500	https://dailytrust.com/elders-above-the-north/
1262035188	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	3	1	3	-2.51937984496124	0								4	Radda, Katsina, Nigeria	NI	NI24	190995	12.477	7.65002	-2025122	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20250909024500	https://dailytrust.com/elders-above-the-north/
1262035189	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	042	042	04	1	1.9	1	1	1	-2.51937984496124	0								4	Radda, Katsina, Nigeria	NI	NI24	190995	12.477	7.65002	-2025122	4	Katsina, Katsina, Nigeria	NI	NI24	22565	12.9894	7.60063	-2015012	20250909024500	https://dailytrust.com/elders-above-the-north/
1262035190	20250909	202509	2025	2025.6822											GOV	MINIST						GOV			1	042	042	04	1	1.9	3	1	3	-2.74314214463841	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250909024500	https://buenosairesherald.com/politics/government-announces-political-desk-will-call-governors-to-dialogue
1262035191	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	3	1	3	-0.45045045045046	0								5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	5	Ashanti Region, Ashanti, Ghana	GH	GH02	16576	6.75	-1.5	-2069926	20250909024500	https://www.newsghana.com.gh/gcb-bank-donates-gh%E2%82%B51m-for-helicopter-victims-children/
1262035192	20250909	202509	2025	2025.6822											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	10	1	10	3.80622837370242	0								3	Acton, California, United States	US	USCA	CA037	34.47	-118.197	1660228	3	Acton, California, United States	US	USCA	CA037	34.47	-118.197	1660228	20250909024500	https://signalscv.com/2025/09/valladares-bipartisan-fuel-bill-heads-to-governors-desk/
1262035193	20250909	202509	2025	2025.6822											GOV	MINIST						GOV			0	046	046	04	1	7.0	10	1	10	2.02103526500309	0								4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262035194	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	051	051	05	1	3.4	6	1	6	-1.74278846153846	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20250909024500	https://www.houstonpublicmedia.org/npr/2025/09/08/nx-s1-5534435/rupert-murdoch-buys-out-3-of-his-children-to-seal-fate-of-his-media-empire/
1262035195	20250909	202509	2025	2025.6822											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	2.22841225626741	0								3	Cabrillo College, California, United States	US	USCA		36.9897	-121.926	220349	3	Cabrillo College, California, United States	US	USCA		36.9897	-121.926	220349	20250909024500	https://www.santacruzsentinel.com/2025/09/08/cabrillo-college-opens-new-multicultural-student-center/
1262035196	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	2	1	2	0.76219512195122	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250909024500	https://timesofsandiego.com/education/2025/09/08/san-diego-unified-to-vote-on-resolution-of-support-for-prop-50/
1262035197	20250909	202509	2025	2025.6822											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	6	1	6	0.76219512195122	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://timesofsandiego.com/education/2025/09/08/san-diego-unified-to-vote-on-resolution-of-support-for-prop-50/
1262035198	20250909	202509	2025	2025.6822											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	10	1	10	1.27118644067797	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250909024500	https://dailytrust.com/why-power-rotation-agreement-should-be-constitutionalised-sen-achonu/
1262035199	20250909	202509	2025	2025.6822											GOV	ADMINISTRATION						GOV			0	139	139	13	3	-7.0	5	1	5	-4.19672131147541	0								5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	5	Federal Capital Territory, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.83333	7.16667	-1997015	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035200	20250909	202509	2025	2025.6822											GOVAGR	AGRICULTURE MINIST						GOV	AGR		0	043	043	04	1	2.8	5	1	5	-0.9009009009009	0								4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	4	Gurdaspur, Punjab, India	IN	IN23	17827	32.0333	75.5167	-2096892	20250909024500	https://www.tribuneindia.com/news/amritsar/pm-to-meet-flood-hit-families-relief-personnel-in-kangra-gurdaspur-today/
1262035201	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	10	1	10	-4.19672131147541	0								4	Dutse, Jigawa, Nigeria	NI	NI39	22803	11.7594	9.33921	-2005564	4	Dutse, Jigawa, Nigeria	NI	NI39	22803	11.7594	9.33921	-2005564	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035202	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	4	1	4	-4.19672131147541	0								4	Gwagwalada, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	8.94139	7.09194	-2009949	4	Gwagwalada, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	8.94139	7.09194	-2009949	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035203	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	6	1	6	-4.19672131147541	0								4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	4	Kuje, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.89639	7.24306	-2016210	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035204	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-2.72727272727273	0								3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	20250909024500	https://santamariatimes.com/news/local/lompoc-hospital-hosting-free-lecture-series-on-arthritis-neck-and-joint-pain/article_4e2c0afc-3876-4b6c-82cf-8f133e0a3224.html
1262035205	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			0	043	043	04	1	2.8	3	1	3	-4.19672131147541	0								4	Abaji, Nigeria (general), Nigeria	NI	NI00	191165	8.46667	6.95	-1996687	4	Abaji, Nigeria (general), Nigeria	NI	NI00	191165	8.46667	6.95	-1996687	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035206	20250909	202509	2025	2025.6822											HLH	DOCTOR						HLH			0	043	043	04	1	2.8	10	1	10	-4.19672131147541	0								4	Dutse, Jigawa, Nigeria	NI	NI39	22803	11.7594	9.33921	-2005564	4	Dutse, Jigawa, Nigeria	NI	NI39	22803	11.7594	9.33921	-2005564	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035207	20250909	202509	2025	2025.6822											HLH	NURSE						HLH			0	043	043	04	1	2.8	10	1	10	-4.19672131147541	0								4	Kwali, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.86722	7.005	-2016949	4	Kwali, Abuja Federal Capital Territory, Nigeria	NI	NI11	22778	8.86722	7.005	-2016949	20250909024500	https://dailytrust.com/doctors-strike-patients-resort-to-private-hospitals/
1262035208	20250909	202509	2025	2025.6822											HLH	HOSPITAL						HLH			1	190	190	19	4	-10.0	10	1	10	-5.16962843295638	0								0								0								20250909024500	https://www.liverpoolecho.co.uk/news/tv/coronation-street-star-confirms-terrifying-32436522
1262035209	20250909	202509	2025	2025.6822											IND	BIHAR	IND								1	173	173	17	4	-5.0	2	1	2	-11.7533718689788	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250909024500	https://www.tribuneindia.com/news/delhi/delhi-riots-activist-gulfisha-moves-sc-against-bail-rejection/
