1271104301	20241028	202410	2024	2024.8164	FRA	FRANCE	FRA								FRAELI	FRANCE	FRA					ELI			1	051	051	05	1	3.4	5	1	5	3.22580645161291	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20251028120000	https://www.allkpop.com/article/2025/10/stray-kids-to-feature-on-dj-snakes-upcoming-album-nomad-with-new-track-in-the-dark
1271104364	20251028	202510	2025	2025.8164											CVL	VOTER						CVL			0	130	130	13	3	-4.4	10	1	10	0.23201856148492	0								5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	5	Anambra State, Anambra, Nigeria	NI	NI25	22646	6.33333	7	-1999834	20251028120000	https://dailypost.ng/2025/10/28/anambra-guber-inec-boss-warns-against-vote-buying-extends-pvc-collection/
1271104365	20251028	202510	2025	2025.8164											DOMEDU	DOMINICAN REPUBLIC	DOM					EDU			0	036	036	03	1	4.0	1	1	1	-7.50507099391481	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20251028120000	https://www.dailymail.co.uk/sciencetech/article-15233537/Hurricane-Melissa-catastropic-scientists-warn.html
1271104366	20251028	202510	2025	2025.8164											EDU	STUDENT						EDU			1	014	014	01	1	0.0	3	1	3	-0.77519379844961	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20251028120000	https://www.christiantoday.com/news/theologian-james-orr-becomes-advisor-to-nigel-farage
1271104367	20251028	202510	2025	2025.8164											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	2.81345565749236	0								3	Hall High School, Arkansas, United States	US	USAR		34.7607	-92.3468	49787	3	Hall High School, Arkansas, United States	US	USAR		34.7607	-92.3468	49787	20251028120000	https://www.pbcommercial.com/news/2025/oct/28/calendar-oct-28/
1271104368	20251028	202510	2025	2025.8164											EDU	PROFESSOR						EDU			0	036	036	03	1	4.0	6	1	6	-7.50507099391481	0								1	Dominican Republic	DR	DR		19	-70.666667	DR	1	Dominican Republic	DR	DR		19	-70.666667	DR	20251028120000	https://www.dailymail.co.uk/sciencetech/article-15233537/Hurricane-Melissa-catastropic-scientists-warn.html
1271104369	20251028	202510	2025	2025.8164											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	4.19235511713933	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251028120000	https://northeasttoday.in/education/how-to-choose-the-right-study-abroad-consultant-in-delhi/
1271104370	20251028	202510	2025	2025.8164											EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	-6.26959247648903	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20251028120000	https://www.yahoo.com/news/articles/more-ct-students-missing-school-100021563.html
1271104371	20251028	202510	2025	2025.8164											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	4	1	4	-5.98870056497175	0								4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island, British Columbia, Canada	CA	CA02	190729	49.6667	-125.833	-575271	20251028120000	https://www.cbc.ca/news/canada/thunder-bay/people-who-lived-at-ontario-training-schools-seek-closure-8-years-after-start-of-class-action-alleging-abuse-9.6948647
1271104372	20251028	202510	2025	2025.8164											EDU	SCHOOL						EDU			0	080	080	08	2	5.0	5	1	5	4.69255663430421	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251028120000	https://www.miamistudent.net/article/2025/10/defunding-public-libraries-oxford-lane-library
1271104373	20251028	202510	2025	2025.8164											EGY	EGYPT	EGY								1	112	112	11	3	-2.0	1	1	1	-0.19646365422397	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251028120000	https://www.freepressjournal.in/world/who-is-saikat-chakrabarti-indian-origin-challenger-taking-on-nancy-pelosi-in-2026-us-congress-race
1271104374	20251028	202510	2025	2025.8164											EGY	EGYPT	EGY								1	112	112	11	3	-2.0	1	1	1	-0.19646365422397	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20251028120000	https://www.freepressjournal.in/world/who-is-saikat-chakrabarti-indian-origin-challenger-taking-on-nancy-pelosi-in-2026-us-congress-race
1271104375	20251028	202510	2025	2025.8164											ESP	SPAIN	ESP								1	042	042	04	1	1.9	2	1	2	3.22033898305085	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251028120000	https://www.moneycontrol.com/entertainment/30th-european-union-film-festival-in-new-delhi-to-open-with-india-premiere-of-netherlands-oscar-entry-memory-lane-article-13637459.html
1271104376	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								0	014	014	01	1	0.0	2	1	2	-4.39093484419263	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	20251028120000	https://www.harwichandmanningtreestandard.co.uk/news/25576412.duo-targeting-taylor-swift-plane-stansted-airport-sentenced/
1271104377	20251028	202510	2025	2025.8164											GBR	LIVERPOOL	GBR								1	042	042	04	1	1.9	10	1	10	3.02375809935205	0								4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	4	Merseyside, United Kingdom (general), United Kingdom	UK	UK00	40121	53.4	-3.08333	-2602923	20251028120000	https://www.liverpoolecho.co.uk/whats-on/music-nightlife-news/waterfront-headline-acts-ticket-prices-32761328
1271104378	20251028	202510	2025	2025.8164											GBR	BRITISH	GBR								0	070	070	07	2	7.0	6	1	6	-4.67289719626168	0								4	Barkingside, Redbridge, United Kingdom	UK	UKK8	40110	51.5833	0.083333	-2589261	4	Barkingside, Redbridge, United Kingdom	UK	UKK8	40110	51.5833	0.083333	-2589261	20251028120000	https://www.desiblitz.com/content/ghetts-in-court-over-death-of-nepalese-student-in-ilford-crash
1271104379	20251028	202510	2025	2025.8164											GBR	BRITISH	GBR								0	070	070	07	2	7.0	4	1	4	-4.67289719626168	0								4	Ilford, Redbridge, United Kingdom	UK	UKK8	40110	51.5597	0.070805	-2599348	4	Ilford, Redbridge, United Kingdom	UK	UKK8	40110	51.5597	0.070805	-2599348	20251028120000	https://www.desiblitz.com/content/ghetts-in-court-over-death-of-nepalese-student-in-ilford-crash
1271104380	20251028	202510	2025	2025.8164											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-7.5046904315197	0								4	Manningtree, Essex, United Kingdom	UK	UKE4	40132	51.95	1.06667	-2602528	4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	20251028120000	https://www.harwichandmanningtreestandard.co.uk/news/25573900.jailed-essex-13-people-put-behind-bars-october/
1271104381	20251028	202510	2025	2025.8164											GHA	GHANA	GHA								1	013	013	01	1	0.4	10	1	10	-1.74216027874565	0								4	Ashanti, Ghana (general), Ghana	GH	GH00	190727	6.91428	0.536667	-2069925	4	Ashanti, Ghana (general), Ghana	GH	GH00	190727	6.91428	0.536667	-2069925	20251028120000	https://thebftonline.com/2025/10/28/editorial-voltaian-basin-project-to-arrest-declining-oil-production/
1271104382	20251028	202510	2025	2025.8164											GOV	PRIME MINISTER						GOV			0	014	014	01	1	0.0	20	1	20	0.7843137254902	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20251028120000	https://www.yahoo.com/news/articles/coal-power-peak-2030-china-112803671.html
1271104383	20251028	202510	2025	2025.8164											GOV	KING						GOV			0	036	036	03	1	4.0	6	1	6	-2.44648318042814	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20251028120000	https://www.enstarz.com/articles/242800/20251028/king-charles-warned-he-risks-serious-mistake-if-he-bows-prince-andrew-fergies-housing-demand.htm
1271104384	20251028	202510	2025	2025.8164											GOV	MINISTRY						GOV			1	036	036	03	1	4.0	6	1	6	1.30718954248366	0								4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Riau, Indonesia (general), Indonesia	ID	ID00	18585	-1.71667	105.933	-2694169	20251028120000	https://en.antaranews.com/news/388433/minister-targets-modernization-of-1582-fishing-vessels
1271104385	20251028	202510	2025	2025.8164											GOV	MINISTRY						GOV			1	036	036	03	1	4.0	4	1	4	1.30718954248366	0								4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	4	Antara, Aceh, Indonesia	ID	ID01	18585	3.5292	99.0184	10119106	20251028120000	https://en.antaranews.com/news/388433/minister-targets-modernization-of-1582-fishing-vessels
1271104386	20251028	202510	2025	2025.8164											GOV	MINIST						GOV			0	040	040	04	1	1.0	6	1	6	1.76211453744494	0								4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104387	20251028	202510	2025	2025.8164											GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	6	1	6	2.14899713467049	0								4	Tuljapur, Maharashtra, India	IN	IN16	17782	18	76.0833	-2113510	4	Tuljapur, Maharashtra, India	IN	IN16	17782	18	76.0833	-2113510	20251028120000	https://www.prokerala.com/news/articles/a1690826.html
1271104388	20251028	202510	2025	2025.8164											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	2	1	2	0.53763440860215	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20251028120000	https://www.dhakatribune.com/world/asia/395010/why-trump-holds-sway-over-southeast-asia
1271104389	20251028	202510	2025	2025.8164											GOV	MINIST						GOV			0	040	040	04	1	1.0	3	1	3	1.76211453744494	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104390	20251028	202510	2025	2025.8164											GOV	MINIST						GOV			0	043	043	04	1	2.8	6	1	6	1.76211453744494	0								4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	4	Agartala, Tripura, India	IN	IN26	17887	23.8364	91.275	-2088213	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104391	20251028	202510	2025	2025.8164											GOV	MINIST						GOV			0	043	043	04	1	2.8	3	1	3	1.76211453744494	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20251028120000	https://morungexpress.com/task-force-discusses-boosting-connectivity-between-bangladesh-ne-strengthening-india-myanmar-thailand-corridor
1271104392	20251028	202510	2025	2025.8164											GOV	ADMINISTRATION						GOV			1	043	043	04	1	2.8	10	1	10	-5.97014925373134	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20251028120000	https://www.newser.com/story/377616/storm-chasers-fly-into-eye-of-hurricane-melissa.html
1271104393	20251028	202510	2025	2025.8164											GOV	GOVERNMENT						GOV			0	046	046	04	1	7.0	2	1	2	0.91911764705882	0								4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	4	Dharwad, Karnataka, India	IN	IN19	17696	15.4667	75.0167	-2094710	20251028120000	https://www.prokerala.com/news/articles/a1690825.html
1271104394	20251028	202510	2025	2025.8164											GOV	GOVERNMENT						GOV			1	061	061	06	2	6.4	10	1	10	0.50125313283208	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20251028120000	https://www.prokerala.com/news/articles/a1690807.html
1271104395	20251028	202510	2025	2025.8164											GOV	STATE GOVERNOR						GOV			1	110	110	11	3	-2.0	2	1	2	-0.24721878862794	0								5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	5	Plateau State, Plateau, Nigeria	NI	NI49	23046	9.16667	9.75	-2024992	20251028120000	https://dailypost.ng/2025/10/28/defection-north-central-apc-forum-insists-on-mutfwang-rejects-plateau-party-leaders-resolution/
1271104396	20251028	202510	2025	2025.8164											HLH	DOCTOR						HLH			1	040	040	04	1	1.0	10	1	10	-5.07364975450082	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251028120000	https://www.purdueexponent.org/lifestyles/health/clinical-trial-finds-ketamine-not-effective-for-depression/article_ccf0d516-0a4b-5292-b117-c0cc9695d7e0.html
1271104397	20251028	202510	2025	2025.8164											IGOSEAASN	ASEAN	SEA	ASN				IGO			0	042	042	04	1	1.9	10	1	10	2.33160621761658	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251028120000	https://www.malaymail.com/news/malaysia/2025/10/28/from-cutting-tariff-deals-to-shaping-trump-xi-talks-why-is-the-47th-asean-summit-the-blocs-largest-in-history-a-diplomatic-win/196354
1271104398	20251028	202510	2025	2025.8164											IND	LUCKNOW	IND								1	036	036	03	1	4.0	2	1	2	2.37580993520518	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20251028120000	https://www.freepressjournal.in/india/pak-born-woman-granted-indian-citizenship-under-caa-after-20-years-in-rampur-calls-it-perfect-diwali-gift
1271104399	20251028	202510	2025	2025.8164											IND	LUCKNOW	IND								1	036	036	03	1	4.0	4	1	4	2.37580993520518	0								4	Mingora, North-West Frontier, Pakistan	PK	PK03	40350	34.7758	72.3625	-2769132	4	Mingora, North-West Frontier, Pakistan	PK	PK03	40350	34.7758	72.3625	-2769132	20251028120000	https://www.freepressjournal.in/india/pak-born-woman-granted-indian-citizenship-under-caa-after-20-years-in-rampur-calls-it-perfect-diwali-gift
1271104400	20251028	202510	2025	2025.8164											IND	DELHI	IND								1	043	043	04	1	2.8	2	1	2	2.37580993520518	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	20251028120000	https://www.freepressjournal.in/india/pak-born-woman-granted-indian-citizenship-under-caa-after-20-years-in-rampur-calls-it-perfect-diwali-gift
1271104401	20251028	202510	2025	2025.8164											JAM	JAMAICA	JAM								0	042	042	04	1	1.9	15	1	10	-7.50507099391481	0								4	Rocky Point, Clarendon, Jamaica	JM	JM01	18421	17.774	-77.2611	-3753516	4	Rocky Point, Clarendon, Jamaica	JM	JM01	18421	17.774	-77.2611	-3753516	20251028120000	https://www.dailymail.co.uk/sciencetech/article-15233537/Hurricane-Melissa-catastropic-scientists-warn.html
1271104402	20251028	202510	2025	2025.8164											JAN	JAIN				JAN					0	042	042	04	1	1.9	10	1	10	0.41407867494824	0								4	Mohol, Maharashtra, India	IN	IN16	17782	17.8167	75.6667	-2104697	4	Mohol, Maharashtra, India	IN	IN16	17782	17.8167	75.6667	-2104697	20251028120000	https://www.freepressjournal.in/pune/pune-charity-commissioner-extends-status-quo-on-seth-hirachand-nemchand-trust-till-oct-30
1271104403	20251028	202510	2025	2025.8164											JUD	DEFENSE ATTORNEY						JUD			0	040	040	04	1	1.0	6	1	6	-3.37991550211244	0								3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	3	Bexar County, Texas, United States	US	USTX		29.4502	-98.517	1383800	20251028120000	https://www.ksat.com/news/local/2025/10/28/lead-sapd-detective-in-melissa-perez-murder-case-expected-to-continue-testimony-on-day-12-of-murder-trial/
1271104404	20251028	202510	2025	2025.8164											JUD	DEFENSE ATTORNEY						JUD			0	040	040	04	1	1.0	4	1	4	-3.37991550211244	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251028120000	https://www.ksat.com/news/local/2025/10/28/lead-sapd-detective-in-melissa-perez-murder-case-expected-to-continue-testimony-on-day-12-of-murder-trial/
1271104405	20251028	202510	2025	2025.8164											JUD	ADVOCATE						JUD			0	100	100	10	3	-5.0	1	1	1	-2.61627906976745	0								3	Neponset, Massachusetts, United States	US	USMA	MA025	42.2862	-71.0453	618557	3	Neponset, Massachusetts, United States	US	USMA	MA025	42.2862	-71.0453	618557	20251028120000	https://apps.bostonglobe.com/2025/10/metro/flooding/small-towns/
1271104406	20251028	202510	2025	2025.8164											JUD	ADVOCATE						JUD			0	100	100	10	3	-5.0	2	1	2	-2.61627906976745	0								3	Neponset, Massachusetts, United States	US	USMA	MA025	42.2862	-71.0453	618557	3	Merrymount, Massachusetts, United States	US	USMA	MA021	42.2626	-70.9953	619324	20251028120000	https://apps.bostonglobe.com/2025/10/metro/flooding/small-towns/
1271104407	20251028	202510	2025	2025.8164											JUD	ADVOCATE						JUD			0	100	100	10	3	-5.0	1	1	1	-2.61627906976745	0								3	Merrymount, Massachusetts, United States	US	USMA	MA021	42.2626	-70.9953	619324	3	Edgewater, Florida, United States	US	USFL	FL127	28.9889	-80.9023	282086	20251028120000	https://apps.bostonglobe.com/2025/10/metro/flooding/small-towns/
1271104408	20251028	202510	2025	2025.8164											KEN	KENYAN	KEN								1	190	190	19	4	-10.0	5	1	5	-2.64900662251655	0								4	Kwale, Coast, Kenya	KE	KE02	18585	-4.17375	39.4521	-2252680	4	Kwale, Coast, Kenya	KE	KE02	18585	-4.17375	39.4521	-2252680	20251028120000	https://www.ksat.com/news/world/2025/10/28/small-plane-carrying-foreign-tourists-crashes-in-kenya-with-12-people-feared-dead/
1271104409	20251028	202510	2025	2025.8164											LEG	NATIONAL ASSEMBLY						LEG			0	060	060	06	2	6.0	3	1	3	-3.60169491525424	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20251028120000	https://www.thecable.ng/newspaper-headlines-10-herders-killed-80-bandits-neutralised-in-kebbi/
1271104410	20251028	202510	2025	2025.8164											MDV	MALE	MDV								0	051	051	05	1	3.4	6	1	6	-4.67289719626168	0								4	Barkingside, Redbridge, United Kingdom	UK	UKK8	40110	51.5833	0.083333	-2589261	4	Barkingside, Redbridge, United Kingdom	UK	UKK8	40110	51.5833	0.083333	-2589261	20251028120000	https://www.desiblitz.com/content/ghetts-in-court-over-death-of-nepalese-student-in-ilford-crash
1271104411	20251028	202510	2025	2025.8164											MDV	MALE	MDV								0	051	051	05	1	3.4	4	1	4	-4.67289719626168	0								4	Ilford, Redbridge, United Kingdom	UK	UKK8	40110	51.5597	0.070805	-2599348	4	Ilford, Redbridge, United Kingdom	UK	UKK8	40110	51.5597	0.070805	-2599348	20251028120000	https://www.desiblitz.com/content/ghetts-in-court-over-death-of-nepalese-student-in-ilford-crash
1271104412	20251028	202510	2025	2025.8164											MED	NEWS STATION						MED			1	036	036	03	1	4.0	5	1	5	6.06060606060606	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251028120000	https://thebuzz.iheart.com/featured/the-rod-ryan-show/content/2025-10-28-3-things-you-must-see-the-finalists-for-its-annual-comedy-wildlife-awards/
1271104413	20251028	202510	2025	2025.8164											MED	JOURNALIST						MED			1	042	042	04	1	1.9	1	1	1	-10.4529616724739	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Malir, Sindh, Pakistan	PK	PK05	23693	24.8764	67.1927	420669	20251028120000	https://www.journalismpakistan.com/sindh-police-arrest-four-suspects-in-journalist-imtiaz-mir-murder-case
1271104414	20251028	202510	2025	2025.8164											MED	JOURNALIST						MED			1	043	043	04	1	2.8	6	1	6	-7.58091993185685	0								4	Victoria Island, Lagos, Nigeria	NI	NI05	22928	6.42806	3.42199	47357	4	Victoria Island, Lagos, Nigeria	NI	NI05	22928	6.42806	3.42199	47357	20251028120000	https://www.thecable.ng/nurtw-sego-and-the-dangerous-politics-of-impunity/
