1261114025	20240903	202409	2024	2024.6658	CANGOVEDU	ONTARIO	CAN					GOV	EDU		CAN	ONTARIO	CAN								1	020	020	02	1	3.0	10	1	10	-2.85374554102259	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250903163000	https://www.intelligencer.ca:443/news/local-news/school-trustees-essential/wcm/0046049b-5dda-4c25-b1a8-fb09d2ca2b77
1261114082	20250827	202508	2025	2025.6493	RUS	RUSSIAN	RUS								BUS	EXPORTER						BUS			1	112	112	11	3	-2.0	2	1	2	-3.69318181818182	4	Spayka, Omskaya Oblast', Russia	RS	RS54	25083	54.7155	74.0918	-3008864	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Spayka, Omskaya Oblast', Russia	RS	RS54	25083	54.7155	74.0918	-3008864	20250903163000	https://www.freshplaza.com/north-america/article/9761818/trucks-from-armenian-produce-exporter-spayka-seized-in-russia/
1261114083	20250827	202508	2025	2025.6493	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	1	1	1	-6.37376237623762	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250903163000	https://www.thetimes.com/world/russia-ukraine-war/article/how-russias-spies-tricked-ukrainians-into-killing-their-own-h60wtck8g
1261114084	20250827	202508	2025	2025.6493	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	190	190	19	4	-10.0	5	1	5	-6.37376237623762	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20250903163000	https://www.thetimes.com/world/russia-ukraine-war/article/how-russias-spies-tricked-ukrainians-into-killing-their-own-h60wtck8g
1261114085	20250827	202508	2025	2025.6493	RUSGOV	RUSSIAN	RUS					GOV			BUS	EXPORTER						BUS			1	112	112	11	3	-2.0	6	1	6	-3.69318181818182	4	Spayka, Omskaya Oblast', Russia	RS	RS54	25083	54.7155	74.0918	-3008864	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Spayka, Omskaya Oblast', Russia	RS	RS54	25083	54.7155	74.0918	-3008864	20250903163000	https://www.freshplaza.com/north-america/article/9761818/trucks-from-armenian-produce-exporter-spayka-seized-in-russia/
1261114086	20250827	202508	2025	2025.6493	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	1	1	1	-6.37376237623762	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250903163000	https://www.thetimes.com/world/russia-ukraine-war/article/how-russias-spies-tricked-ukrainians-into-killing-their-own-h60wtck8g
1261114087	20250827	202508	2025	2025.6493	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	5	1	5	-6.37376237623762	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	4	Pokrovsk, Mordoviya, Russia	RS	RS46	25110	54.768	45.837	-2985097	20250903163000	https://www.thetimes.com/world/russia-ukraine-war/article/how-russias-spies-tricked-ukrainians-into-killing-their-own-h60wtck8g
1261114088	20250827	202508	2025	2025.6493	USACOP	UNITED STATES	USA					COP			MEDCOP	SPOKESMAN						MED	COP		1	010	010	01	1	0.0	2	1	2	-4.13476263399693	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261114089	20250827	202508	2025	2025.6493	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-4.13476263399693	3	Dover, New Hampshire, United States	US	USNH	NH017	43.1979	-70.8737	866618	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261114090	20250827	202508	2025	2025.6493	USACOP	UNITED STATES	USA					COP			USAMED	UNITED STATES	USA					MED			1	010	010	01	1	0.0	1	1	1	-4.13476263399693	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250903163000	https://www.yahoo.com/news/articles/youngest-daughter-mother-arrested-ice-150023207.html
1261114091	20250827	202508	2025	2025.6493	ZAF	GAUTENG	ZAF																		1	070	070	07	2	7.0	6	1	6	-3.86740331491713	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20250903163000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63616
1261114092	20250827	202508	2025	2025.6493	ZAF	GAUTENG	ZAF								CRM	GANG						CRM			1	190	190	19	4	-10.0	6	1	6	-3.86740331491713	4	Eldorado Park, Gauteng, South Africa	SF	SF06	77364	-26.2971	27.8978	-1226506	4	Eldorado Park, Gauteng, South Africa	SF	SF06	77364	-26.2971	27.8978	-1226506	4	Eldorado Park, Gauteng, South Africa	SF	SF06	77364	-26.2971	27.8978	-1226506	20250903163000	https://www.saps.gov.za/newsroom/msspeechdetail.php?nid=63616
1261114093	20250902	202509	2025	2025.6630	COP	POLICE						COP			GOV	AUTHORITIES						GOV			1	080	080	08	2	5.0	10	1	10	-16.2162162162162	0								0								0								20250903163000	https://www.wfmz.com/news/area/berks/one-of-two-teens-charged-in-wyomissing-shooting-surrenders/article_f478960d-b369-4280-b03a-3aa1ec821b99.html
1261114094	20250903	202509	2025	2025.6658											AFGREF	AFGHAN	AFG					REF			1	075	075	07	2	7.0	3	1	3	-13.28125	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250903163000	https://timesofindia.indiatimes.com/world/south-asia/painted-as-terrorists-criminals-afghan-refugees-expelled-from-pakistan-despite-weekends-deadly-earthquake/articleshow/123680150.cms
1261114095	20250903	202509	2025	2025.6658											AFGREF	AFGHAN	AFG					REF			1	1123	112	11	3	-2.0	3	1	3	-13.28125	0								4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	4	Spin Boldak, Kandahar, Afghanistan	AF	AF23	3606	31.0058	66.4	-3393636	20250903163000	https://timesofindia.indiatimes.com/world/south-asia/painted-as-terrorists-criminals-afghan-refugees-expelled-from-pakistan-despite-weekends-deadly-earthquake/articleshow/123680150.cms
1261114096	20250903	202509	2025	2025.6658											AFR	AFRICA	AFR								0	051	051	05	1	3.4	5	1	5	7.72014475271412	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250903163000	https://www.bellanaija.com/2025/09/naseni-and-afrilab-innovatenaija/
1261114097	20250903	202509	2025	2025.6658											ARG	ARGENTINA	ARG								0	046	046	04	1	7.0	10	1	10	-0.81466395112016	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261114098	20250903	202509	2025	2025.6658											ARG	ARGENTINA	ARG								0	057	057	05	1	8.0	6	1	6	-0.81466395112016	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20250903163000	https://www.yahoo.com/news/articles/argentinian-officials-forced-fly-home-155008998.html
1261114099	20250903	202509	2025	2025.6658											ATH	ATHEIST				ATH					1	036	036	03	1	4.0	10	1	10	-0.21413276231263	0								0								0								20250903163000	https://www.yahoo.com/news/articles/atheist-not-made-almshouse-chapel-153340158.html
1261114100	20250903	202509	2025	2025.6658											BRA	BRAZIL	BRA								1	020	020	02	1	3.0	2	1	2	-3.62249761677789	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250903163000	https://atlantablackstar.com/2025/09/03/drake-responds-to-bbl-rumors/
1261114101	20250903	202509	2025	2025.6658											BRA	RIO DE JANEIRO	BRA								0	042	042	04	1	1.9	1	1	1	5.90476190476191	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250903163000	https://www.centralchronicle.com/touched-by-warm-welcome-from-indian-community-truly-heartening-pm-modi-in-uk/
1261114102	20250903	202509	2025	2025.6658											BUS	COMPANY						BUS			0	025	025	02	1	-0.3	2	1	2	1.22349102773247	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20250903163000	https://calgarysun.com/news/national/quebec-ends-funding-for-northvolt-battery-factory
1261114103	20250903	202509	2025	2025.6658											BUS	COMPANY						BUS			0	030	030	03	1	4.0	10	1	10	2.38751147842057	0								1	Argentina	AR	AR		-34	-64	AR	1	Peru	PE	PE		-10	-76	PE	20250903163000	https://www.freshplaza.com/north-america/article/9761972/cencosud-has-reached-an-agreement-to-acquire-100-of-the-fresh-market/
1261114104	20250903	202509	2025	2025.6658											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	-3.30097087378641	0								3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	3	Colorado Springs, Colorado, United States	US	USCO		38.8339	-104.821	204797	20250903163000	https://www.yahoo.com/news/articles/lauren-boebert-takes-rare-stance-155735652.html
1261114105	20250903	202509	2025	2025.6658											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	7	1	7	6.25	0								4	Bishopsgate, United Kingdom (general), United Kingdom	UK	UK00	154724	55.5167	-0.083333	-2590026	4	Bishopsgate, United Kingdom (general), United Kingdom	UK	UK00	154724	55.5167	-0.083333	-2590026	20250903163000	https://www.events.insuranceinsider.com/LMC
1261114106	20250903	202509	2025	2025.6658											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	6	1	6	0.68233510235027	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20250903163000	https://www.intelligencer.ca:443/news/lauren-ash-superstore-music-singer
1261114107	20250903	202509	2025	2025.6658											BUS	INDUSTRY						BUS			0	042	042	04	1	1.9	2	1	2	0.68233510235027	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250903163000	https://www.intelligencer.ca:443/news/lauren-ash-superstore-music-singer
1261114108	20250903	202509	2025	2025.6658											BUS	CHAMBER OF COMMERCE						BUS			1	042	042	04	1	1.9	2	1	2	0.5464480874317	0								3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	3	Wausau, Wisconsin, United States	US	USWI	WI073	44.9591	-89.6301	1576325	20250903163000	https://www.wsaw.com/2025/09/03/new-jobs-block-returns-next-week-400-block/
1261114109	20250903	202509	2025	2025.6658											BUS	COMPANIES						BUS			0	042	042	04	1	1.9	5	1	5	0.9367681498829	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250903163000	https://www.freshplaza.com/north-america/article/9761692/the-market-is-currently-flooded-with-ginger/
1261114110	20250903	202509	2025	2025.6658											BUS	COMPANIES						BUS			0	042	042	04	1	1.9	5	1	5	0.9367681498829	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250903163000	https://www.freshplaza.com/north-america/article/9761692/the-market-is-currently-flooded-with-ginger/
1261114111	20250903	202509	2025	2025.6658											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	9.00621118012422	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20250903163000	https://www.freshplaza.com/north-america/article/9760287/we-know-berries-and-we-know-how-to-get-the-very-best-ones-to-asia/
1261114112	20250903	202509	2025	2025.6658											BUS	CORPORATION						BUS			1	060	060	06	2	6.0	5	1	5	-4.89130434782609	0								3	Altoona, Pennsylvania, United States	US	USPA	PA013	40.5187	-78.3947	1192069	3	Altoona, Pennsylvania, United States	US	USPA	PA013	40.5187	-78.3947	1192069	20250903163000	https://www.wfmz.com/news/area/lehighvalley/northampton-county-plastics-company-officially-under-new-ownership/article_5068c4af-2c13-480e-90cc-01a9c2cd5a4d.html
1261114113	20250903	202509	2025	2025.6658											CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	0.68233510235027	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250903163000	https://www.intelligencer.ca:443/news/lauren-ash-superstore-music-singer
1261114114	20250903	202509	2025	2025.6658											CAN	CANADA	CAN								0	015	015	01	1	0.0	8	4	8	-1.29449838187703	0								4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	20250903163000	https://www.caledoniacourier.com/home2/us-based-tribe-sues-bc-government-for-lack-of-land-education-consultation-8229221
1261114115	20250903	202509	2025	2025.6658											CAN	CANADA	CAN								0	015	015	01	1	0.0	8	4	8	-1.29449838187703	0								4	Columbia River, Canada (general), Canada	CA	CA00	31654	46.25	-124	-562880	3	Colville Reservation, Washington, United States	US	USWA		48.2297	-118.873	1529464	20250903163000	https://www.caledoniacourier.com/home2/us-based-tribe-sues-bc-government-for-lack-of-land-education-consultation-8229221
1261114116	20250903	202509	2025	2025.6658											CAN	CANADA	CAN								1	061	061	06	2	6.4	2	1	2	-0.54945054945055	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20250903163000	https://www.nsnews.com/real-estate/apartment-building-sales-plunge-in-metro-vancouver-says-report-11157741
1261114117	20250903	202509	2025	2025.6658											CAN	CANADA	CAN								0	110	110	11	3	-2.0	2	1	2	4.04172099087354	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250903163000	https://www.intelligencer.ca:443/news/local-news/ten-kills-the-pack
1261114118	20250903	202509	2025	2025.6658											CHN	CHINA	CHN								0	036	036	03	1	4.0	6	1	6	-1.58371040723982	0								4	Qianfan, Anhui, China	CH	CH01	12998	31.9099	118.312	10527934	4	Qianfan, Anhui, China	CH	CH01	12998	31.9099	118.312	10527934	20250903163000	https://circleid.com/posts/chinese-leo-satellite-internet-update-guowang-qianfan-and-honghu-3
1261114119	20250903	202509	2025	2025.6658											CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	3.06513409961686	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	China	CH	CH		35	105	CH	20250903163000	https://aninews.in/news/national/politics/govts-policy-of-multi-alignment-bound-to-offer-rich-dividends-amid-us-tariffs-deve-gowda-praises-pm-modi20250903194549/
1261114120	20250903	202509	2025	2025.6658											CHN	CHINA	CHN								1	061	061	06	2	6.4	1	1	1	-1.69971671388102	0								4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	20250903163000	https://www.freshplaza.com/north-america/article/9761813/indian-walnut-growers-face-low-prices-and-rising-imports/
1261114121	20250903	202509	2025	2025.6658											CHN	CHINA	CHN								1	061	061	06	2	6.4	3	1	3	-1.69971671388102	0								1	China	CH	CH		35	105	CH	4	Anantnag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	20250903163000	https://www.freshplaza.com/north-america/article/9761813/indian-walnut-growers-face-low-prices-and-rising-imports/
1261114122	20250903	202509	2025	2025.6658											CHNGOV	XI JINPING	CHN					GOV			1	046	046	04	1	7.0	10	1	10	1.59362549800797	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250903163000	https://english.pravda.ru/world/163976-putin-positive-results-china-visit/
1261114123	20250903	202509	2025	2025.6658											CHR	CHRISTIAN				CHR					0	042	042	04	1	1.9	5	1	5	-1.26126126126126	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250903163000	https://www.manilatimes.net/2025/09/04/opinion/columns/the-hope-for-reform-for-the-next-generation/2178294
1261114124	20250903	202509	2025	2025.6658											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	10	1	10	-1.10294117647059	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250903163000	https://www.yahoo.com/news/articles/trump-kennedy-center-hosted-wing-151427674.html
1261114125	20250903	202509	2025	2025.6658											COP	POLICE						COP			1	046	046	04	1	7.0	6	1	6	-5	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250903163000	https://710keel.com/shreveport-arrest-dalzell-homicide/
1261114126	20250903	202509	2025	2025.6658											COP	POLICE						COP			0	060	060	06	2	6.0	4	1	4	-3.75426621160409	0								3	Madison County, Iowa, United States	US	USIA		41.3333	-94.0169	465249	3	Madison County, Iowa, United States	US	USIA		41.3333	-94.0169	465249	20250903163000	https://www.yahoo.com/news/articles/2-cattle-dead-following-crash-142740204.html
1261114127	20250903	202509	2025	2025.6658											COP	POLICE						COP			0	100	100	10	3	-5.0	6	1	6	-5.09304603330069	0								4	Acton, Shropshire, United Kingdom	UK	UKL6	40184	52.45	-3.01667	-2587893	4	Acton, Shropshire, United Kingdom	UK	UKL6	40184	52.45	-3.01667	-2587893	20250903163000	https://www.thetimes.com/uk/politics/article/graham-linehan-arrest-met-police-chief-8gw3kp8x3
1261114128	20250903	202509	2025	2025.6658											COP	POLICE						COP			0	100	100	10	3	-5.0	10	1	10	-6.36942675159235	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250903163000	https://www.israelnationalnews.com/news/414344
1261114129	20250903	202509	2025	2025.6658											COP	POLICE						COP			0	100	100	10	3	-5.0	3	1	3	-5.09304603330069	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250903163000	https://www.thetimes.com/uk/politics/article/graham-linehan-arrest-met-police-chief-8gw3kp8x3
1261114130	20250903	202509	2025	2025.6658											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-3.09477756286267	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250903163000	https://www.stlamerican.com/news/local-news/state-no-longer-allowed-to-seize-assets-of-prison-inmates/
1261114131	20250903	202509	2025	2025.6658											CRM	WHORE						CRM			0	042	042	04	1	1.9	3	1	3	-2.62096774193548	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250903163000	https://cbn.com/news/world/stolen-children-thousands-ukrainian-kids-held-russia-amid-reports-online-trafficking
1261114132	20250903	202509	2025	2025.6658											CVL	TOURIST						CVL			1	020	020	02	1	3.0	10	1	10	4.48717948717949	0								4	Spiti, Himachal Pradesh, India	IN	IN11	17672	32.0833	78.2167	-2093989	4	Spiti, Himachal Pradesh, India	IN	IN11	17672	32.0833	78.2167	-2093989	20250903163000	https://timesofindia.indiatimes.com/life-style/travel/greenest-destinations-in-india-for-eco-conscious-travellers/articleshow/123680883.cms
1261114133	20250903	202509	2025	2025.6658											CVL	CITIZEN						CVL			1	030	030	03	1	4.0	10	1	10	-1.64948453608248	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250903163000	https://www.belfasttelegraph.co.uk/news/republic-of-ireland/ireland-at-tipping-point-on-response-to-citizenship-issues-taoiseach-warns/a2136620939.html
1261114134	20250903	202509	2025	2025.6658											CVL	TRAVELER						CVL			1	040	040	04	1	1.0	10	1	10	-2.20048899755501	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20250903163000	https://www.thexboxhub.com/this-hardcore-horror-game-will-push-you-to-your-limits-cronos-the-new-dawn-is-now-available/
1261114135	20250903	202509	2025	2025.6658											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	1	1	1	-3.62116991643454	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20250903163000	https://aninews.in/news/national/politics/mha-team-visits-jammu-to-assess-damage-in-flood-affected-region20250903212710/
