1268105558	20251012	202510	2025	2025.7726	HINAST700	YOGA				HIN					GBR	LONDON	GBR								1	023	023	02	1	3.4	7	1	7	0	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251012001500	https://www.tvguide.co.uk/schedule/8e55f8ce-a548-584d-a008-207cf6f866d3/fantasy-homes-by-the-sea
1268105559	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH													1	010	010	01	1	0.0	5	1	5	-6.66666666666667	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20251012001500	https://www.perthnow.com.au/news/it-was-like-a-movie-scene-adelaide-father-risks-life-in-henley-beach-blaze-c-20306884
1268105560	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH													1	010	010	01	1	0.0	10	1	10	3.35305719921104	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251012001500	https://www.thedailystar.net/news/bangladesh/obituary/news/farewell-beloved-teacher-4007696
1268105561	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH													1	043	043	04	1	2.8	10	1	10	-7.45762711864407	0								0								0								20251012001500	https://timesofindia.indiatimes.com/city/noida/woman-crossing-road-killed-in-hit-and-run-cops-look-for-driver/articleshow/124489594.cms
1268105562	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH													0	043	043	04	1	2.8	10	1	10	-10.091743119266	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	0								4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20251012001500	https://www.perthnow.com.au/news/father-and-son-allegedly-attacked-by-group-of-teens-on-melbournes-southbank-c-20322104
1268105563	20251012	202510	2025	2025.7726	HLH	DOCTOR						HLH													1	060	060	06	2	6.0	5	1	5	-1.49812734082397	4	Kamari, Maharashtra, India	IN	IN16	17772	19.4	77.75	-2099300	0								4	Kamari, Maharashtra, India	IN	IN16	17772	19.4	77.75	-2099300	20251012001500	https://athens-times.com/santorini-cpr-and-defibrillator-used-in-failed-attempt-to-save-drowning-5-year-old-at-hotel-pool/
1268105564	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH													1	073	073	07	2	7.4	10	1	10	-8.60215053763441	0								0								0								20251012001500	https://www.tvguide.co.uk/schedule/972dbbcc-1398-5874-863e-beae2e847072/the-simpsons
1268105565	20251012	202510	2025	2025.7726	HLH	HOSPITAL						HLH			USAMED	THE ASSOCIATED PRESS	USA					MED			0	013	013	01	1	0.4	10	1	10	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105566	20251012	202510	2025	2025.7726	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			USA	UNITED STATES	USA								0	040	040	04	1	1.0	3	1	3	0.1601708489055	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Amu Darya, Lebap, Turkmenistan	TX	TX04	28374	37.5894	65.5776	9114291	20251012001500	http://www.arabherald.com/news/278630933/the-post-soviet-era-is-over-the-eurasian-one-just-began
1268105567	20251012	202510	2025	2025.7726	IGOUNOWFP	WORLD FOOD PROGRAM		UNO				IGO													0	013	013	01	1	0.4	5	1	5	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105568	20251012	202510	2025	2025.7726	IND	DELHI	IND								GOV	AUTHORITIES						GOV			1	020	020	02	1	3.0	6	1	6	-4.22535211267605	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20251012001500	https://timesofindia.indiatimes.com/city/noida/as-temperature-dips-ncrs-air-quality-slips-to-poor-too/articleshow/124489745.cms
1268105569	20251012	202510	2025	2025.7726	IND	JAIPUR	IND								PAK	PAKISTAN	PAK								1	090	090	09	2	-2.0	3	1	3	-2.22222222222223	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	20251012001500	http://www.vietnamtribune.com/news/278631121/alwar-man-arrested-for-allegedly-spying-for-pakistan-sent-on-three-day-police-remand
1268105570	20251012	202510	2025	2025.7726	IND	RAJASTHAN	IND								PAK	PAKISTAN	PAK								1	090	090	09	2	-2.0	8	1	8	-2.22222222222223	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20251012001500	http://www.vietnamtribune.com/news/278631121/alwar-man-arrested-for-allegedly-spying-for-pakistan-sent-on-three-day-police-remand
1268105571	20251012	202510	2025	2025.7726	IND	JAIPUR	IND								PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	3	1	3	-2.22222222222223	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	20251012001500	http://www.vietnamtribune.com/news/278631121/alwar-man-arrested-for-allegedly-spying-for-pakistan-sent-on-three-day-police-remand
1268105572	20251012	202510	2025	2025.7726	IND	JAIPUR	IND								SPY	INTELLIGENCE						SPY			1	173	173	17	4	-5.0	1	1	1	-2.22222222222223	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20251012001500	http://www.vietnamtribune.com/news/278631121/alwar-man-arrested-for-allegedly-spying-for-pakistan-sent-on-three-day-police-remand
1268105573	20251012	202510	2025	2025.7726	IND	JAIPUR	IND								SPY	INTELLIGENCE						SPY			1	173	173	17	4	-5.0	1	1	1	-2.22222222222223	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	4	Govindgarh, Punjab, Pakistan	PK	PK04	17846	30.1173	73.6422	-2761659	20251012001500	http://www.vietnamtribune.com/news/278631121/alwar-man-arrested-for-allegedly-spying-for-pakistan-sent-on-three-day-police-remand
1268105574	20251012	202510	2025	2025.7726	IRL	IRELAND	IRL								IRLREL	DUBLIN	IRL								0	040	040	04	1	1.0	2	1	2	-1.64512338425382	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105575	20251012	202510	2025	2025.7726	IRLGOV	MARY MCALEESE	IRL					GOV			GOV	EMPEROR						GOV			0	010	010	01	1	0.0	10	1	10	-1.64512338425382	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105576	20251012	202510	2025	2025.7726	IRLREL	DUBLIN	IRL																		0	040	040	04	1	1.0	8	1	8	-1.64512338425382	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105577	20251012	202510	2025	2025.7726	IRLREL	DUBLIN	IRL								IRL	IRELAND	IRL								0	040	040	04	1	1.0	2	1	2	-1.64512338425382	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20251012001500	https://www.irishtimes.com/opinion/2025/10/12/rite-and-reason-when-soline-humbert-went-public-with-her-vocation-to-be-a-priest-she-got-threats-and-abuse/
1268105578	20251012	202510	2025	2025.7726	IRN	SHIRAZ	IRN																		1	042	042	04	1	1.9	18	1	10	0	4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	0								4	Shiraz, Fars, Iran	IR	IR07	41111	29.6036	52.5388	-3085009	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756729/An-Insider
1268105579	20251012	202510	2025	2025.7726	IRN	IRAN	IRN																		1	051	051	05	1	3.4	6	1	6	-8.433734939759	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20251012001500	https://athens-times.com/iran-has-no-trust-in-israel-over-gaza-ceasefire/
1268105580	20251012	202510	2025	2025.7726	IRN	IRAN	IRN																		0	120	120	12	3	-4.0	4	1	4	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105581	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								GOV	REGIME						GOV			1	130	130	13	3	-4.4	4	1	4	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	United States	US	US		39.828175	-98.5795	US	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105582	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								ISRGOV	ISRAEL	ISR					GOV			0	045	045	04	1	5.0	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105583	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								ISRGOV	ISRAEL	ISR					GOV			0	045	045	04	1	5.0	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105584	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	1246	124	12	3	-4.0	4	1	4	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105585	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								USA	THE US	USA								0	045	045	04	1	5.0	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105586	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								USA	THE US	USA								0	045	045	04	1	5.0	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105587	20251012	202510	2025	2025.7726	IRN	IRAN	IRN								USA	THE US	USA								0	120	120	12	3	-4.0	4	1	4	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105588	20251012	202510	2025	2025.7726	IRNGOV	IRAN	IRN					GOV			ISR	ISRAELI	ISR								1	051	051	05	1	3.4	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105589	20251012	202510	2025	2025.7726	IRNGOV	IRAN	IRN					GOV			ISR	TEL AVIV	ISR								1	130	130	13	3	-4.4	1	1	1	-2.58358662613982	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	20251012001500	https://www.presstv.ir/Detail/2025/10/11/756730/Iran-no-trust-Israel-no-talks-United-States
1268105590	20251012	202510	2025	2025.7726	ISR	ISRAELI	ISR																		0	010	010	01	1	0.0	6	1	6	-3.16602316602317	4	Gaza City, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105591	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	012	012	01	1	-0.4	2	1	2	-2.88065843621399	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://athens-times.com/donald-trump-on-gaza-ceasefire-great-deal-for-everyone-hostages-to-return-monday/
1268105592	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	020	020	02	1	3.0	4	1	4	-0.88987764182425	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105593	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	0353	035	03	1	7.0	2	1	2	-3.16602316602317	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105594	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	036	036	03	1	4.0	4	1	4	2.78688524590164	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://redstate.com/nick-arama/2025/10/11/trump-cheered-in-israel-even-cnn-makes-stunning-statements-about-him-and-obama-n2194974
1268105595	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	036	036	03	1	4.0	6	1	6	2.78688524590164	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251012001500	https://redstate.com/nick-arama/2025/10/11/trump-cheered-in-israel-even-cnn-makes-stunning-statements-about-him-and-obama-n2194974
1268105596	20251012	202510	2025	2025.7726	ISR	ISRAELI	ISR																		1	043	043	04	1	2.8	20	1	10	-5.88235294117643	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20251012001500	https://biztoc.com/x/b6e82163eda6f8b6
1268105597	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	1	1	1	-2.80504908835905	4	Malegaon, Maharashtra, India	IN	IN16	70181	19.2833	77.2667	-2103453	0								4	Malegaon, Maharashtra, India	IN	IN16	70181	19.2833	77.2667	-2103453	20251012001500	http://www.arabherald.com/news/278630981/lack-of-clarity-about-gaza-peace-planthey-are-working-like-real-estate-project-owaisi
1268105598	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	051	051	05	1	3.4	2	1	2	-3.16602316602317	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105599	20251012	202510	2025	2025.7726	ISR	ISRAELI	ISR																		1	051	051	05	1	3.4	10	1	10	-5.88235294117643	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20251012001500	https://biztoc.com/x/b6e82163eda6f8b6
1268105600	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	051	051	05	1	3.4	1	1	1	2.78688524590164	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251012001500	https://redstate.com/nick-arama/2025/10/11/trump-cheered-in-israel-even-cnn-makes-stunning-statements-about-him-and-obama-n2194974
1268105601	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	073	073	07	2	7.4	2	1	2	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105602	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		1	084	084	08	2	7.0	10	1	10	-5.88235294117643	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20251012001500	https://biztoc.com/x/b6e82163eda6f8b6
1268105603	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	0841	084	08	2	7.0	1	1	1	-3.16602316602317	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105604	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	0841	084	08	2	7.0	1	1	1	-3.16602316602317	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105605	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR																		0	191	191	19	4	-9.5	4	1	4	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
1268105606	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR								CHN	CHINESE	CHN								1	010	010	01	1	0.0	4	1	4	-0.88987764182425	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	China	CH	CH		35	105	CH	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.financialexpress.com/opinion/across-the-aisle-by-p-chidambaram-up-the-down-staircase/4007314/
1268105607	20251012	202510	2025	2025.7726	ISR	ISRAEL	ISR								CVL	CIVILIAN						CVL			0	110	110	11	3	-2.0	3	1	3	-3.16602316602317	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251012001500	https://www.dailybreeze.com/2025/10/11/palestinians-return-to-ruins-and-us-expects-hostages-freed-on-monday-as-gaza-ceasefire-holds/
